src_port,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,src_ip.part1,src_ip.part2,src_ip.part3,src_ip.part4,src_ip.part5,src_ip.part6,dst_ip.part1,dst_ip.part2,dst_ip.part3,dst_ip.part4,dst_ip.part5,dst_ip.part6
32876,443,tcp,ssl,180.883033,1489,4983,RSTR,0,19,2485,20,6019,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,216,58,199,34,-1,-1
32884,443,tcp,ssl,0.226271,508,2923,SF,0,12,1164,12,4707,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,216,58,199,34,-1,-1
32886,443,tcp,ssl,0.221921,506,2925,SF,0,12,1162,11,4659,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,216,58,199,34,-1,-1
33239,53,udp,dns,0.019494,56,335,SF,0,2,112,2,391,12,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,1,-1,-1
34757,53,udp,dns,0.021206,66,152,SF,0,2,122,2,208,8,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,1,-1,-1
35074,53,udp,dns,0.028476,86,216,SF,0,2,142,2,272,31,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,1,-1,-1
42448,443,tcp,ssl,180.247163,1147,7074,SF,0,25,2179,19,8590,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,0,76,3,-1,-1
43601,53,udp,dns,0.01984,90,296,SF,0,2,146,2,352,18,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,1,-1,-1
46730,443,tcp,ssl,122.244148,2436,7214,SF,0,26,3784,25,9412,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,151,101,64,134,-1,-1
50276,53,udp,dns,0.065041,66,290,SF,0,2,122,2,346,8,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,1,-1,-1
50656,443,tcp,ssl,124.425077,3576,4849,SF,0,28,5004,25,6157,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,151,101,24,134,-1,-1
50790,443,tcp,ssl,180.882694,1004,64965,RSTR,0,34,3076,58,67977,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,157,240,8,23,-1,-1
50918,443,tcp,ssl,180.956982,1098,4215,RSTR,0,17,2002,18,5750,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,157,240,8,18,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43591,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,0,0,1,207,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,1,103,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,1,137,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,-,0.0,0,0,SH,0,1,52,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
43763,445,tcp,gssapi,0.0,0,0,OTH,0,0,0,1,183,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
44347,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,37,-1,-1,192,168,1,193,-1,-1
49865,80,tcp,-,0.00017,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49865,80,tcp,-,0.000351,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49866,8080,tcp,-,0.000117,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000176,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000179,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49865,80,tcp,-,1.8e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49865,80,tcp,-,0.000157,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49866,8080,tcp,-,1e-06,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,1.9e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000164,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,6e-06,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,9.6e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000171,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000127,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000133,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.000175,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.00015,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49866,8080,tcp,-,0.001737,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49867,80,tcp,-,0.00015,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49867,80,tcp,-,0.000125,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
57600,80,tcp,-,4e-06,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57602,80,tcp,-,5.3e-05,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57604,80,tcp,-,0.000274,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57606,80,tcp,-,0.000565,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57608,80,tcp,-,0.000585,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57610,80,tcp,-,8e-06,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57612,80,tcp,-,0.000639,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57614,80,tcp,-,0.000448,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57616,80,tcp,-,0.000477,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57618,80,tcp,-,0.00047,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57620,80,tcp,-,0.00037,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57622,80,tcp,-,0.000367,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57624,80,tcp,-,0.000501,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57626,80,tcp,-,6e-06,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57628,80,tcp,-,1.6e-05,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57630,80,tcp,-,5e-06,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57632,80,tcp,-,0.000564,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57634,80,tcp,-,0.00049,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57636,80,tcp,-,0.00039,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
57638,80,tcp,-,0.0003,0,0,S1,0,2,112,1,60,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56792,80,tcp,http,0.018701,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56794,80,tcp,http,0.002452,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56796,80,tcp,http,0.017495,153,543,SF,0,5,421,5,811,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56798,80,tcp,http,0.009189,168,1919,SF,0,5,436,6,2239,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56800,80,tcp,http,0.090905,154,501,SF,0,5,422,5,769,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56802,80,tcp,http,0.126764,167,2875,SF,0,6,487,6,3195,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56804,80,tcp,http,0.050763,167,2924,SF,0,5,435,7,3296,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56806,80,tcp,http,0.027913,167,2813,SF,0,5,435,6,3133,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56808,80,tcp,http,0.040501,167,2980,SF,0,5,435,7,3352,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56810,80,tcp,http,0.009403,167,2987,SF,0,5,435,7,3359,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56812,80,tcp,http,0.008074,167,3228,SF,0,5,435,7,3600,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56814,80,tcp,http,0.018498,167,2965,SF,0,6,487,7,3337,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56816,80,tcp,http,0.019041,170,2938,SF,0,5,438,7,3310,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56818,80,tcp,http,0.009153,167,3026,SF,0,5,435,7,3398,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
56820,80,tcp,http,0.002358,170,3042,SF,0,5,438,7,3414,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
41700,21,tcp,-,0.000136,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,193,-1,-1
41704,21,tcp,-,1.3e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,193,-1,-1
42500,21,tcp,-,2e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,184,-1,-1
42506,21,tcp,-,0.000198,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,184,-1,-1
53948,21,tcp,ftp,10.438432,85,188,RSTR,0,17,977,16,1016,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,194,-1,-1
54776,16080,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,49,-1,-1
54778,14442,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,133,-1,-1
61171,10000,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,186,-1,-1
61171,8194,tcp,-,0.023957,0,0,REJ,0,1,44,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,250,-1,-1
61176,5903,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,49,-1,-1
61322,1085,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,133,-1,-1
49024,417,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,46,-1,-1
49501,898,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,250,-1,-1
49504,7443,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,49,-1,-1
49642,554,tcp,-,0.008967,0,0,REJ,0,2,88,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
53310,80,tcp,-,75.022078,1,0,SF,0,10,520,9,468,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,101,119,11,11,-1,-1
62946,5862,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,9502,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,186,-1,-1
62946,9002,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,250,-1,-1
62946,5633,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,46,-1,-1
62947,5862,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62947,9502,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62947,24444,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,186,-1,-1
62947,3800,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,186,-1,-1
62946,5405,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,57294,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,801,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,186,-1,-1
62946,3827,tcp,-,0.040625,0,0,REJ,0,2,88,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
