fridge.datetime,fridge.fridge_temperature,fridge.temp_condition,garage_door.datetime,garage_door.door_state,garage_door.sphone_signal,gps_tracker.datetime,gps_tracker.latitude,gps_tracker.longitude,modbus.datetime,modbus.FC1_Read_Input_Register,modbus.FC2_Read_Discrete_Value,modbus.FC3_Read_Holding_Register,modbus.FC4_Read_Coil,motion_light.datetime,motion_light.motion_status,motion_light.light_status,thermostat.datetime,thermostat.current_temperature,thermostat.thermostat_status,weather.datetime,weather.temperature,weather.pressure,weather.humidity,type
,,,4/26/2019 14:46,closed,0,,,,,,,,,4/26/2019 14:46,1, on,4/26/2019 14:46,25,0,4/26/2019 14:46,21.8253914,3.409710024,28.9697091,password
,,,4/26/2019 14:46,closed,0,4/26/2019 14:46,34.75637863,45.21530034,4/26/2019 14:46,19505,7579,52836,59272,,,,,,,,,,,password
,,,,,,4/26/2019 14:46,35.46581785,45.4685979,4/26/2019 14:46,19505,7579,52836,59272,,,,4/26/2019 14:46,26.52864909,1,4/26/2019 14:46,41.74416657,2.772797257,3.94011755,password
,,,4/26/2019 14:46,closed,0,,,,,,,,,,,,4/26/2019 14:46,29.5261962,0,4/26/2019 14:46,21.76681578,3.409710024,28.9697091,password
,,,4/26/2019 14:46,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 14:46,closed,0,,,,,,,,,,,,,,,,,,,password
,,,,,,,,,,,,,,4/26/2019 14:46,0, off,,,,,,,,scanning
,,,,,,4/26/2019 14:46,34.78204277,45.21601694,4/26/2019 14:46,19505,7579,52836,59272,4/26/2019 14:46,0, off,,,,4/26/2019 14:46,41.78377514,2.772797257,3.94011755,password
,,,4/26/2019 14:46,closed,0,4/26/2019 14:46,35.55034316,45.50654321,4/26/2019 14:46,19505,7579,52836,59272,4/26/2019 14:46,0, off,4/26/2019 14:46,26.18774186,1,4/26/2019 14:46,22.13743084,3.409710024,28.9697091,password
,,,,,,,,,,,,,,,,,4/26/2019 14:46,29.13371247,1,,,,,password
,,,,,,,,,,,,,,4/26/2019 14:46,0, off,,,,,,,,scanning
,,,4/26/2019 14:46,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 14:46,closed,0,4/26/2019 14:46,34.87611386,45.3133823,4/26/2019 14:46,11820,2384,48094,34666,4/26/2019 14:46,1, on,,,,4/26/2019 14:46,41.95762017,2.772797257,3.94011755,password
,,,,,,4/26/2019 14:46,35.62280516,45.54463237,4/26/2019 14:46,11820,2384,48094,34666,4/26/2019 14:46,1, on,4/26/2019 14:46,25.93751515,1,,,,,password
,,,4/26/2019 14:46,closed,0,,,,,,,,,,,,4/26/2019 14:46,28.68891174,1,4/26/2019 14:46,22.55776523,3.409710024,28.9697091,password
,,,,,,,,,,,,,,4/26/2019 14:46,1, on,,,,,,,,scanning
,,,4/26/2019 14:46,open,1,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 14:46,closed,0,4/26/2019 14:46,35.62709363,45.60029315,4/26/2019 14:46,11820,2384,48094,34666,4/26/2019 14:46,0, off,4/26/2019 14:46,25,0,4/26/2019 14:46,41.56251918,2.772797257,6.502757796,password
,,,4/26/2019 14:46,open,1,,,,,,,,,,,,4/26/2019 14:46,28.4406994,1,4/26/2019 14:46,22.62409204,3.409710024,28.9697091,password
4/2/2019 4:02,4,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,8,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,5.1,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,12.85,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,13.25,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,1,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,1,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,4,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,13,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,4.95,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,6.8,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,12,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,3.35,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,10.95,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,4.6,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,6.85,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,5.9,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,1.45,low  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,11.95,high  ,,,,,,,,,,,,,,,,,,,,,,normal
4/2/2019 4:02,8.4,high  ,,,,,,,,,,,,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33478,56365,40134,37601,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33478,56365,40134,37601,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33478,56365,40134,37601,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33478,56365,40134,37601,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,34846,323,3663,9630,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,34846,323,3663,9630,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,15425,20289,8726,47904,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33333,37361,45525,7021,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33333,37361,45525,7021,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,33333,37361,45525,7021,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,23003,25231,19261,22551,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,61561,20291,270,30682,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,61561,20291,270,30682,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,61561,20291,270,30682,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,61561,20291,270,30682,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,52264,53439,51782,47724,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,52264,53439,51782,47724,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,52264,53439,51782,47724,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,34846,323,3663,9630,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:44,52264,53439,51782,47724,,,,,,,,,,,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,31.2551839,2.023625711,20.31957342,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,41.05319369,1.794415526,21.28176392,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,32.43632781,0.90847979,25.09829415,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,48.15975996,1.137023914,73.61730218,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,21.29597779,1.453536102,42.98538994,normal
,,,,,,,,,3/31/2019 12:42,3472,3855,3327,28177,,,,,,,3/31/2019 12:42,41.90132388,1.916093293,62.18022179,normal
,,,,,,,,,3/31/2019 12:42,35264,20753,63826,36984,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,52218,823,6424,2741,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,52218,823,6424,2741,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,52218,823,6424,2741,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,52218,823,6424,2741,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,25550,36923,28574,25218,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,25550,36923,28574,25218,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,25550,36923,28574,25218,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,25550,36923,28574,25218,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,32022,5466,29244,40134,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,32022,5466,29244,40134,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,32022,5466,29244,40134,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,32022,5466,29244,40134,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,53433,52282,20785,51759,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,3/31/2019 12:41,open,true  ,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,41.59558679,1.035,90.76469441,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,25.37915855,1.035,56.49365764,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,35.11089672,1.020291506,82.68785906,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,37.11711273,0.479026941,49.27799506,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,28.06645961,1.414297513,99.6235363,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,27.91373541,1.035,44.78157403,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,48.90791602,1.49676679,22.24372762,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,22.82499193,0.911387868,45.88846117,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,27.97630519,0.145649778,5.007317598,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,39.0672415,1.766698357,75.79380415,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,34.85808268,0.789346661,8.475738014,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,31.4990407,1.635010434,47.8610481,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,23.78706897,1.185490356,4.303970449,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,22.13859469,1.232020718,67.30590985,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,30.898804,-0.05507735,8.221769712,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,42.71370116,1.367050283,36.50669637,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,43.77978695,-1.854840169,91.02288287,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,47.88046791,1.668030888,42.64555513,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,48.89617672,1.627435431,4.337012844,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,29.15734487,0.682771767,12.33560226,normal
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,8657,49919,51496,2557,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,8657,49919,51496,2557,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,8657,49919,51496,2557,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,14282,43546,29683,14592,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:13,14282,43546,29683,14592,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,14282,43546,29683,14592,,,,,,,,,,,password
,,,4/26/2019 19:13,open,1,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,14282,43546,29683,14592,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,34172,13060,47676,16915,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:13,34172,13060,47676,16915,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:13,62988,2946,56761,14563,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,34172,13060,47676,16915,,,,,,,,,,,password
,,,4/26/2019 19:13,open,1,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,62988,2946,56761,14563,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,62988,2946,56761,14563,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,42750,41097,46135,31757,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:13,closed,0,,,,4/26/2019 19:13,42750,41097,46135,31757,,,,,,,,,,,password
,,,4/26/2019 19:14,closed,0,,,,4/26/2019 19:13,13400,13431,19549,42291,,,,,,,,,,,password
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:05,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,,,,4/28/2019 10:56,124.2903758,138.8669251,,,,,,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.2990198,110.0238342,4/28/2019 10:56,50802,49576,61642,57052,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,97.74331969,108.4467659,4/28/2019 10:56,50802,49576,61642,57052,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.3838966,138.8946147,4/28/2019 10:56,50802,49576,61642,57052,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.3510201,110.1013973,4/28/2019 10:56,50802,49576,61642,57052,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.4162179,138.9630993,,,,,,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.3811829,110.2290792,4/28/2019 10:56,15096,27235,33029,28306,,,,,,,,,,,backdoor
,,,,,,,,,4/28/2019 10:56,15096,27235,33029,28306,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,97.81122346,108.5289581,4/28/2019 10:56,12920,47580,62445,49305,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.4312177,138.9836755,4/28/2019 10:56,12920,47580,62445,49305,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.4175211,110.2334322,4/28/2019 10:56,12920,47580,62445,49305,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.462187,138.9932017,,,,,,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.4321369,110.2386797,4/28/2019 10:56,42651,34546,10760,7211,,,,,,,,,,,backdoor
,,,,,,,,,4/28/2019 10:56,42651,34546,10760,7211,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,98.04381584,108.6435869,4/28/2019 10:56,42651,34546,10760,7211,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.6052667,139.0130858,,,,,,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.4807,110.3134519,4/28/2019 10:56,42651,34546,10760,7211,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,98.04431614,108.7062736,4/28/2019 10:56,2511,10398,49268,20437,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,124.6445141,139.0283193,4/28/2019 10:56,2511,10398,49268,20437,,,,,,,,,,,backdoor
,,,,,,4/28/2019 10:56,100.545815,110.4158845,4/28/2019 10:56,2511,10398,49268,20437,,,,,,,,,,,backdoor
,,,,,,4/26/2019 18:30,60.82876922,73.51129857,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,64.28234156,74.03994719,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,59.81194209,70.58533223,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,64.30089062,74.10325817,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,59.85927841,70.72726542,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,61.01476873,73.6181084,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,64.4589682,74.32917832,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,59.86342621,70.73282105,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,61.06560064,73.63277769,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,64.47771423,74.33158529,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,153.8440454,163.0961803,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,157.1827834,163.7088855,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,62.95576067,72.14692363,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,61.07481102,73.67743857,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,157.2870973,163.7674047,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,63.03891481,72.16263057,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,153.9127611,163.1122155,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,59.95913035,70.77953193,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,61.08334483,73.74591913,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 18:30,64.63623434,74.4476332,,,,,,,,,,,,,,,,password
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,closed,false  ,,,,,,,,,,,,,,,,,,,normal
,,,4/2/2019 4:07,open,true  ,,,,,,,,,,,,,,,,,,,normal
,,,,,,4/26/2019 16:42,4.313317301,14.43091451,,,,,,,,,4/26/2019 16:42,26.21171786,0,4/26/2019 16:42,36.23565124,1.515532515,44.0183532,password
,,,,,,4/26/2019 16:42,5.170046472,15.91550263,,,,,,,,,4/26/2019 16:42,25,0,4/26/2019 16:42,28.0219218,1.334327236,92.12185495,password
,,,,,,4/26/2019 16:42,4.58059066,14.6004746,,,,,,4/26/2019 16:42,0, off,4/26/2019 16:42,27.40414843,0,4/26/2019 16:42,36.60242897,3.006372137,68.78421473,password
,,,,,,4/26/2019 16:42,96.93053519,107.8669226,,,,,,,,,,,,,,,,password
,,,,,,4/26/2019 16:42,4.513864791,13.54780547,,,,,,,,,4/26/2019 16:42,26.99796884,1,,,,,password
,,,,,,,,,,,,,,,,,4/26/2019 16:42,26.50685465,1,4/26/2019 16:42,32.45655752,2.096057215,10.99722811,password
,,,,,,4/26/2019 16:42,100.2592248,104.5650827,,,,,,4/26/2019 16:42,0, off,,,,4/26/2019 16:42,38.51267828,1.986879524,71.38231305,password
,,,,,,,,,,,,,,,,,,,,4/26/2019 16:42,29.35643911,6.139385132,7.417813353,password
,,,,,,4/26/2019 16:42,4.344184811,14.55082861,,,,,,,,,4/26/2019 16:42,26.14093183,1,4/26/2019 16:42,35.74879386,1.515532515,44.0183532,password
,,,,,,4/26/2019 16:42,5.252097991,15.92141707,,,,,,,,,4/26/2019 16:42,25.65821072,1,4/26/2019 16:42,28.22728374,1.334327236,92.12185495,password
,,,,,,4/26/2019 16:42,4.618768562,14.60088935,,,,,,4/26/2019 16:42,0, off,4/26/2019 16:42,25,0,4/26/2019 16:42,36.45359805,2.969003231,68.78421473,password
,,,,,,4/26/2019 16:42,4.532212788,13.68224836,,,,,,4/26/2019 16:42,1, on,4/26/2019 16:42,26.77175397,0,,,,,password
,,,,,,4/26/2019 16:42,96.9643276,107.9309212,,,,,,4/26/2019 16:42,0, off,,,,,,,,password
,,,,,,4/26/2019 16:42,4.439342072,14.58454575,,,,,,4/26/2019 16:42,0, off,4/26/2019 16:42,25.87236082,1,4/26/2019 16:42,29.32775507,6.403180972,7.417813353,password
,,,,,,,,,,,,,,4/26/2019 16:42,0, off,4/26/2019 16:42,25,0,4/26/2019 16:42,35.49796943,1.515532515,46.3908159,password
,,,,,,4/26/2019 16:42,5.304075225,15.9324935,,,,,,,,,4/26/2019 16:42,34.99277445,0,4/26/2019 16:42,28.65121037,1.040050047,92.12185495,password
,,,,,,4/26/2019 16:42,4.628680021,14.60452247,,,,,,,,,4/26/2019 16:42,34.50326778,1,4/26/2019 16:42,36.26157803,2.969003231,68.78421473,password
,,,,,,4/26/2019 16:42,100.28701,104.5848195,,,,,,,,,,,,4/26/2019 16:42,38.80343546,2.257427925,71.38231305,password
,,,,,,,,,,,,,,4/26/2019 16:42,1, on,4/26/2019 16:42,34.24167727,1,4/26/2019 16:42,32.59838823,2.096057215,10.99722811,password
,,,,,,4/26/2019 16:42,4.459277106,14.58988852,,,,,,,,,4/26/2019 16:42,33.93498622,1,,,,,password
,,,,,,4/25/2019 8:50,100.0960496,109.9945348,,,,,,,,,4/25/2019 8:50,31.82658232,0,,,,,injection
4/25/2019 8:50,6.8,high,4/25/2019 8:50,closed,0,,,,,,,,,4/25/2019 8:50,0, off,4/25/2019 8:50,27.19539261,1,,,,,injection
,,,,,,,,,,,,,,4/25/2019 8:50,1, on,,,,4/25/2019 8:50,23.65542984,-0.57830604,50.72463383,injection
,,,,,,4/25/2019 8:50,80.66569193,90.15988933,,,,,,,,,,,,4/25/2019 8:50,49.04730987,3.503850198,6.548991096,injection
,,,,,,4/25/2019 8:50,67.34826272,73.49366643,,,,,,,,,4/25/2019 8:50,27.21169096,1,4/25/2019 8:50,40.95989582,-6.155611925,45.71300988,injection
,,,4/25/2019 8:50,closed,0,4/25/2019 8:50,43.1845597,55.43740195,,,,,,,,,,,,,,,,injection
,,,4/25/2019 8:50,closed,0,,,,,,,,,4/25/2019 8:50,1, on,,,,,,,,injection
4/25/2019 8:50,4,low,,,,,,,,,,,,4/25/2019 8:50,0, off,,,,,,,,injection
4/25/2019 8:50,3,low,4/25/2019 8:50,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 8:50,8.65,high,4/25/2019 8:50,closed,0,,,,,,,,,,,,4/25/2019 8:50,26.20223331,0,,,,,injection
4/25/2019 8:50,10,high,,,,,,,,,,,,,,,,,,4/25/2019 8:50,30.03211628,-1.499739162,15.17527514,injection
,,,,,,,,,,,,,,,,,,,,4/25/2019 8:50,32.03243066,8.475708812,18.13995017,injection
,,,,,,,,,,,,,,,,,,,,4/25/2019 8:50,33.52615393,1.494166828,86.13489376,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:50,26.61108847,1,4/25/2019 8:50,39.83742632,-2.758189853,94.29357889,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:50,28.51483884,1,,,,,injection
,,,,,,4/25/2019 8:50,44.92534827,53.08524337,,,,,,4/25/2019 8:50,1, on,4/25/2019 8:50,26.56407116,1,4/25/2019 8:50,23.72461223,-0.57830604,54.48475446,injection
,,,,,,4/25/2019 8:50,100.1783446,110.0287948,,,,,,,,,4/25/2019 8:50,26.88718389,1,4/25/2019 8:50,48.97455,3.503850198,6.548991096,injection
4/25/2019 8:50,8.25,high,4/25/2019 8:50,open,1,4/25/2019 8:50,80.66604591,90.18029323,,,,,,,,,4/25/2019 8:50,31.79922026,1,,,,,injection
,,,,,,4/25/2019 8:50,67.35212363,73.57774872,,,,,,,,,,,,,,,,injection
4/25/2019 8:50,2,low,4/25/2019 8:50,closed,0,4/25/2019 8:50,43.2281062,55.49338049,,,,,,4/25/2019 8:50,0, off,4/25/2019 8:50,26.97729516,1,4/25/2019 8:50,40.8893331,-6.155611925,45.71300988,injection
