cmd_emb_0,cmd_emb_1,cmd_emb_2,cmd_emb_3,cmd_emb_4,cmd_emb_5,cmd_emb_6,cmd_emb_7,cmd_emb_8,cmd_emb_9,cmd_emb_10,cmd_emb_11,cmd_emb_12,cmd_emb_13,cmd_emb_14,cmd_emb_15,cmd_emb_16,cmd_emb_17,cmd_emb_18,cmd_emb_19,cmd_emb_20,cmd_emb_21,cmd_emb_22,cmd_emb_23,cmd_emb_24,cmd_emb_25,cmd_emb_26,cmd_emb_27,cmd_emb_28,cmd_emb_29,cmd_emb_30,cmd_emb_31,cmd_emb_32,cmd_emb_33,cmd_emb_34,cmd_emb_35,cmd_emb_36,cmd_emb_37,cmd_emb_38,cmd_emb_39,cmd_emb_40,cmd_emb_41,cmd_emb_42,cmd_emb_43,cmd_emb_44,cmd_emb_45,cmd_emb_46,cmd_emb_47,cmd_emb_48,cmd_emb_49,cmd_emb_50,cmd_emb_51,cmd_emb_52,cmd_emb_53,cmd_emb_54,cmd_emb_55,cmd_emb_56,cmd_emb_57,cmd_emb_58,cmd_emb_59,cmd_emb_60,cmd_emb_61,cmd_emb_62,cmd_emb_63
-0.0027154516,0.0011517003,-0.06744143,0.04919629,-0.017707154,-0.011294816,0.004794163,0.0850496,-0.059415497,-0.058609206,-0.014805799,0.065581515,-0.066685185,0.022210408,-0.022574225,-0.07309409,0.08493776,-0.076069854,-0.021328194,-0.04263913,-0.062816575,-0.07389904,-0.055932023,0.082643785,-0.0015485359,-0.06175716,0.016693989,0.026833834,0.088653706,0.005407602,0.052477434,-0.07953781,0.086875856,-0.08790223,-0.0483003,-0.08736524,0.007969954,-0.07836021,-0.012933427,-0.06309175,-0.06702113,0.014392406,0.031693958,0.054435022,0.007172844,-0.08087382,-0.0053289053,-0.08603263,0.063558556,-0.07017859,-0.04886973,0.004714153,0.01674074,-0.012669805,-0.029119402,-0.013658314,-0.015909063,-0.06918082,-0.012204118,-0.037229534,0.042274445,-0.08525583,0.04485628,0.009684886
0.043099046,0.08346855,-0.011458753,0.07893195,-9.2607355e-05,-0.040120512,0.07965129,0.018707898,0.0141732115,-0.017550865,-0.007877019,-0.08917465,-0.055352356,0.05603464,0.044249706,0.0068081645,0.016917726,-0.074630275,0.00936759,0.051987067,0.07002278,-0.051340032,0.010498575,0.07265608,0.007978819,0.019579878,-0.0016590606,-0.07232815,-0.005699362,-0.040312517,0.04467985,-0.0065465365,0.09415316,0.040923294,4.4183107e-06,-0.023543606,-0.07359145,-0.079638615,-0.015834123,-0.0076687667,0.051071186,0.07388097,-0.026512949,0.06635111,0.0044261557,-0.062059857,0.0807625,0.040387273,0.042571403,0.058258247,-0.04331243,0.020211963,0.052429833,0.03281763,0.052785765,-0.036097337,-0.032407504,-0.020365093,0.065614216,0.016880384,-0.08858225,-0.046107914,0.049547598,-0.03892976
0.04611804,0.011973525,0.061887976,0.037239593,-0.01665611,-0.08137788,0.0149381505,-0.02904864,0.08615681,-0.0125465,-0.051077597,-0.044633254,-0.009284844,0.0010086838,0.011615665,-0.09083649,0.07886404,0.07581153,0.008078295,0.0077133784,0.0050148247,0.0051726624,-0.002404038,-0.047351703,0.050502297,-0.011658981,0.005532374,-0.010822455,-0.007051738,-0.026926875,0.07180766,-0.07855603,0.013856052,-0.026362926,0.019771378,0.09678499,0.07048776,0.063906915,0.064160354,-0.062324964,-0.028879559,0.05450556,-0.068264216,-0.028078226,-0.07643411,0.07978291,-0.0034180451,0.07522511,0.055216778,-0.073568664,-0.039860763,0.016843608,-0.028761707,0.08924433,0.081402585,-0.03387861,-0.075860664,0.021282038,-0.0057820464,-0.04861076,0.0036820262,0.08974046,0.03228451,-0.06384224
0.036484186,-0.0063946075,-0.009521448,-0.0038159802,0.06791725,-0.05628237,0.09392366,-0.069861494,-0.0052562784,-0.010048296,0.0023868512,0.05636393,0.082790345,-0.06498383,0.05946837,-0.08196287,-0.04356465,0.07753663,-0.04042321,-0.060635027,-0.005773504,0.05102639,-0.07009647,0.049049746,-0.06857056,0.071755424,0.07401493,-0.06745906,0.0011089565,0.01222875,-0.012454848,-0.06669543,0.04318075,-0.08711938,-0.022007324,0.025434049,-0.07381086,-0.0052500684,0.0559954,-0.014758544,0.014015104,-0.011091154,-0.015559176,0.009721109,0.009533495,-0.004163357,-0.002956984,0.07320928,0.008146931,0.006384896,0.022699395,0.037956942,-0.05299722,-0.0532894,0.012330378,-0.06218215,-0.07715249,0.036903266,0.0012113422,-0.047189683,-0.077752784,-0.07607963,-0.05296326,0.003331961
-0.07608967,0.04526168,0.06212085,-0.016991079,-0.0232381,-0.031067247,0.08801488,0.08522299,-0.00053076766,-0.04377941,-0.028398408,-0.06417702,0.065830685,0.08338599,0.036679763,-0.024155501,0.013140138,-0.010469402,0.02556545,0.015888445,0.043305002,-0.011208573,0.082277335,0.08193989,0.056185216,-0.04760855,-0.08299629,0.002124493,0.08718325,0.07242204,-0.039231423,0.067826055,-0.06270366,0.0060743936,-0.0016128733,0.048976406,0.023193983,0.034083188,0.07573501,0.02402078,-0.046673305,-0.045842744,0.082555935,0.016277807,-0.017326372,0.07816223,-0.09116762,0.0015161885,0.08164324,0.0036601976,-0.0350147,0.019338444,0.013872437,-0.07346264,0.045925822,0.04536715,-0.008413878,0.05687264,0.030516686,0.0614114,-0.0326879,0.059734877,0.0124400705,0.03286674
0.014523116,0.013899487,0.04574774,-0.08197836,-0.036037948,-0.053330455,-0.062167328,0.00813576,0.01520011,-0.0854781,-0.061407767,-0.052544195,0.0034243308,-0.072248705,-0.043109413,-0.08182038,-0.058320284,-0.07266943,-0.015086346,-0.06738069,0.063724734,0.06415309,-0.0022711782,-0.0669713,0.02427673,0.05467381,0.04628306,-0.039749645,-0.09358293,0.06136123,0.009585275,0.059429437,-0.043190483,-0.07950408,-0.018801855,-0.02675106,0.019195193,-0.058513775,0.038398996,-0.08585541,0.05563658,-0.057281006,0.004471862,0.011485654,-0.0647877,-0.010227035,0.0531285,-0.0505712,0.016040986,0.018652484,0.06971518,0.076352604,0.039191123,0.041944787,0.08754107,0.015705807,1.5161845e-07,-0.074999414,-0.07921176,-0.08679228,-0.07927977,0.034727003,-0.022688972,0.05670625
0.0781906,-0.005039853,-0.08986223,-0.005551943,0.04820425,0.0064657903,-0.06665545,0.080450155,-0.079191305,-0.0050506704,-0.08134799,0.017890047,-0.05148681,0.019978922,0.06885475,0.042070728,0.041582964,0.069002055,0.0025858323,0.0231682,0.086504884,0.0024251468,0.06983354,-0.020973606,0.044424657,0.042259127,-0.024288053,-0.005625924,0.058576364,-0.011742702,0.08108789,0.024606168,-0.007965112,0.08070145,0.04143413,-0.050077666,0.08972689,0.090289235,-0.06108014,-0.00038868235,0.07404361,-0.009682653,0.0628308,0.05916012,0.031605393,-0.04434151,-0.058484226,-0.018891247,0.07037959,-0.050985165,-0.048975233,-0.0439876,-0.018449664,0.0051730694,-0.054626275,-0.053842243,0.040158767,0.056201745,-0.024427133,-0.06933797,-0.016132375,0.013432806,-0.04643323,0.061025344
0.01085457,-0.05302342,-0.041667935,-0.08276548,0.06701372,-0.0590911,-0.025772253,-0.004143254,-0.006052687,0.06290782,-0.072143644,-0.042686865,-0.06240963,0.08045563,-0.057362784,0.05369293,-0.07011118,0.005631211,-0.0065344404,-0.08543987,-0.04849564,0.04891576,0.044917814,0.07173328,-0.007467962,-0.041441422,0.04931557,-0.04879919,0.013956519,0.049861122,-0.011106724,0.064326696,0.0649767,0.04927053,0.028421465,0.08130241,0.02064013,-0.08505892,0.06319661,0.0763101,-0.0028583156,0.0026409845,0.07085381,0.01752527,0.005903608,-0.024165733,-0.0507066,-0.046796113,0.089519896,0.023259494,-0.02875725,0.07064888,0.070939735,-0.02686978,0.041856594,0.05462353,-0.083320946,-0.00855197,-0.0075034713,0.042420726,-0.003261115,0.007946702,-0.0048833922,0.07239656
0.09192274,-0.0021623513,0.024825098,0.003436346,0.005089174,0.04367622,-0.050105233,0.011497442,-0.015408254,-0.050892472,0.062593065,0.042912994,-0.060511135,0.0068139923,0.0354905,-0.08010726,0.0064978125,-0.030960314,-0.086374976,0.071930274,0.07257906,-0.04892808,-0.0050946353,-0.074851766,-0.031910207,-0.05325362,-0.035625003,0.07661384,0.004982012,-0.07186692,-0.088640496,0.0483809,0.06628926,0.07570753,-0.04840377,-0.04221404,0.010619507,-0.077219434,0.044881552,0.055690028,-0.058150053,0.037903335,-0.06748487,-0.03522381,-0.05728381,-0.01899394,0.008903562,-0.04671156,-0.009882619,0.089602284,-0.081190385,-0.05055567,-0.022349041,-0.082121365,-0.0012703465,0.030626584,0.005330409,0.009554704,-0.051994003,-0.057128154,-0.057468135,0.041848943,-0.0008929036,-0.010102228
-0.037137013,0.06339556,0.03664396,0.05472115,0.06552303,-0.061303295,0.04973838,0.013981685,0.0047556087,0.07485684,-0.060866963,0.06007491,0.08904356,-0.006141079,-0.07358724,0.08541832,0.040813465,-0.057665512,-0.06701403,-0.080420256,-0.008699381,-0.054633256,-0.034708243,0.0021409132,0.074922666,-0.015882742,-0.013841566,-0.032653872,0.012693758,-0.009517181,-0.04317127,-0.050901268,0.03088997,0.06443,0.00085616834,0.04904324,0.0721128,-0.056915402,-0.002680424,-0.08548858,-0.019908724,-0.0038938927,-0.041815758,-0.026970645,-0.03039136,-0.0010105696,-0.028470876,-0.004547157,0.01282353,-0.0437331,-0.0069603585,-0.037377186,-0.044486184,-0.012522022,-0.00093214377,0.062713794,-0.08594327,-0.070288815,-0.07866316,-0.0020276152,0.07403478,0.06561945,0.035643324,0.014653372
-0.052040927,-0.0667537,-0.008101509,0.05587639,0.06252278,0.07725553,-0.01117615,0.004933637,0.085137725,0.08442284,0.009269334,0.087337345,-0.0072118547,0.010502479,-0.05273945,-0.048352476,-0.06263987,0.07643127,-0.08259227,-0.04523012,-0.012442214,0.04174374,0.082309976,-0.04100457,-0.09776426,0.014357767,-0.052306276,0.00724842,0.0142708095,0.055629335,-0.003585004,0.027180597,0.010618381,0.08123294,0.08280417,0.0017630667,-0.08267239,0.08214457,0.06716058,0.013386257,0.00026897085,-0.050341513,0.06581924,0.0019341847,0.06083578,0.024942733,0.044175986,0.018463489,-0.016155683,-0.013629229,0.00582591,-0.084527016,-0.050451692,-0.040688675,-0.07674473,0.047985975,0.025112981,-0.049662273,-0.005818811,-0.023112608,-0.05954765,-0.054058485,-0.010097701,-0.057603966
-0.04385299,0.009633224,-0.000943052,0.029916648,0.0011468702,-0.044269025,-0.018794136,-0.03023047,0.005602747,-0.05530243,-0.02134495,0.007988872,0.051625635,-0.006079594,0.044477746,-0.047612797,0.0003748836,0.090613306,-0.0039456584,0.08692755,-0.042134702,0.04254941,-0.012663684,0.009920128,0.07805186,-0.064194985,-0.011734833,0.054378606,-0.033741035,-0.017192956,-0.04559925,0.005110994,-0.014046433,-0.0087236855,0.055410106,-0.013388154,0.008211011,-0.072710834,0.009251451,0.0051968764,-0.019792683,0.0653417,0.06700788,-0.069264315,0.073186226,0.012616445,-0.06635878,0.029981203,0.01956489,0.020543026,0.0695747,-0.04932431,0.009504734,0.07878782,-0.046930652,-0.06161467,-0.028272018,0.023966348,0.017625041,-0.014426057,-0.011124644,-0.08180966,0.011346464,-0.031377014
0.052459784,-0.05870603,-0.0047535156,0.039242595,-0.013989913,-0.048034057,0.035974283,0.009758471,0.09229067,0.013874957,-0.010212571,0.07860968,0.03128973,-0.038497027,0.04953032,0.05964987,0.01580548,-0.024714556,-0.03463545,-0.0006305742,0.041255787,0.009887236,-0.01077356,-0.049305063,0.05344002,-0.031039197,-0.07832951,0.064894915,-0.056456376,0.08266574,0.022077244,0.074874476,0.046601877,0.091172546,0.04044348,-0.06753332,0.03650665,-0.03225425,0.02978924,-0.06535138,0.031376105,0.015821468,0.05504006,-0.06886099,0.09267075,-0.069529764,-0.03378719,0.08352957,-0.03809106,0.08237079,0.019996852,-0.028074222,-0.06999285,-0.06256324,0.037836086,0.008919594,-0.026799846,-0.07067549,0.031129403,-0.053632706,0.02779567,-0.059832204,-0.006780674,0.007923128
-0.048107825,-0.013564775,0.063726634,-0.05328266,0.026863897,0.00010482596,0.0066338587,0.001962416,-0.06001641,-0.012153798,-0.047769584,-0.0718663,-0.04573043,-0.05610697,-0.026155062,-0.0076939035,0.0026954883,-0.0025587678,0.094161324,-0.009908238,-0.05395491,0.079252295,0.031171145,0.03218514,0.063971505,0.069385976,0.09783121,0.08724781,-0.0552815,0.08000204,-0.030660907,0.05062286,-0.026400654,0.0228018,0.00095894345,-0.082330815,-0.0655244,0.044042867,0.08551425,0.010555225,0.08649262,-0.07084512,0.06042773,-0.07679011,-0.03211668,0.087216705,-0.07349026,-0.08517727,0.08837896,-0.08270592,0.08370143,-0.04898658,0.003203052,0.054823637,0.043252356,0.04039435,0.09219467,0.026191095,-0.06851328,-0.042975042,-0.008956073,0.040360022,0.0021869205,-0.06675738
0.0067772903,-0.0016078108,-0.031573277,0.014748049,0.08633425,-0.017098859,-0.041116323,0.08883712,0.047253627,0.032794744,0.061920755,0.067973554,0.0037247029,-0.038627762,-0.047663417,-0.07247098,-0.0146702435,-0.050776187,0.085895136,0.01430571,-0.0703911,0.018784028,-0.026699722,0.015085317,0.010462393,0.016352605,0.00281586,-0.07584227,-0.0216322,-0.005976184,-0.056275524,0.014362048,0.08734384,-0.0764334,-0.036922123,-0.087026305,0.018320842,0.085242964,0.06910218,-0.065248035,0.006580849,-0.053670987,-0.05418068,-0.024461007,-0.010908131,-0.025359765,0.019123545,-0.05577008,0.027126947,0.023756836,0.082463585,0.08390561,-0.02724135,-0.010456726,0.019422663,0.043199673,0.0022995991,-0.07391035,-0.06010752,-0.08410214,0.039788462,0.069344774,0.016245749,-0.040243745
-0.006215548,-0.0061590285,0.037742246,-0.055875864,0.084416114,0.030089777,-0.028277045,-0.0043112813,0.031306483,-0.0072366796,0.07429165,0.0014779505,-0.07381626,0.062446076,0.07853471,0.013182663,0.070268534,-0.0807862,0.08348492,-0.029039845,-0.04130052,-0.075998425,-0.058262657,-0.057189655,-0.09127217,-0.05479956,0.01863634,-0.03849557,0.0013374164,-0.00871901,-0.04153919,0.08506839,-0.01849517,0.0035187649,-0.04681319,-0.036152106,0.08752287,-0.01126116,0.08301931,-0.08988295,-3.9735314e-05,0.022666195,-0.09236584,-0.011111578,-0.065580465,0.07217115,0.044508133,0.0077322423,0.044953,-0.08114379,-0.06659974,-0.07516168,-0.055631064,-0.015570608,-0.068670094,-0.023003489,0.025777768,-0.09116122,-0.06284066,-0.08315596,-0.015802778,-0.0047590276,-0.013868034,0.016789392
0.013922459,0.004417464,-0.0418578,0.05171491,0.0767144,0.078577675,0.061066587,0.065201804,0.008643053,-0.08671152,0.029891869,-0.021416415,0.013151769,0.0071486672,0.045294892,0.09074545,-0.045119733,-0.046662796,-0.08248416,0.0008038351,-0.026178265,0.034643475,0.015029782,0.03564594,0.0015578405,0.036591094,0.0642276,-0.06919105,-0.009354453,-0.048469614,0.08846609,0.010296918,-0.04757946,-0.05752966,0.05584671,-0.01634126,-0.013401578,-0.08507224,0.06535144,-0.0064019896,0.00032501493,0.04977205,-0.052372865,0.03908541,0.060785394,-0.06881352,-0.08705989,0.054231297,-0.03927392,-0.08508883,0.058383353,0.07390852,-0.012639323,-0.041062083,0.017067755,-0.012016517,-0.08407026,-0.043401558,0.05917267,-0.08056643,0.033912368,-0.06342859,-0.06511095,0.023287185
0.05589965,0.062816836,-0.015877461,-0.07506848,0.017905015,-0.04853236,-0.04744972,-0.008131414,-0.06323618,0.07093361,0.06968026,0.02268279,-0.009903695,0.0027465913,0.017658582,0.058180593,0.051078863,0.071506016,0.07823354,0.061541848,-0.0026736972,0.015128657,0.041198194,0.09076772,-0.037961513,-0.0679927,-0.045265734,0.07986749,-0.06467674,0.044928104,0.033446725,0.06269738,0.05814698,-0.08842911,0.043189265,-0.07133094,-0.071742885,-0.06681483,-0.025439797,-0.029361723,0.0017511793,0.08536583,0.020028165,-0.0839494,-0.012533355,-0.0077890963,-0.011730409,-0.032089867,0.002725718,0.013057868,0.019763695,0.058183186,0.06025443,0.0023967489,0.025396995,-0.027253132,0.06639716,-0.016180454,-0.06995944,-0.08228659,-0.020797186,-0.013749318,0.055763256,-0.0031138554
0.092595845,0.09019602,-0.05954684,0.028471263,0.047107365,0.09720068,-0.049418963,0.048065957,-0.016648095,-0.006874236,-0.04771807,0.008209688,0.05932588,-0.06533229,0.082934186,0.025549425,0.042262975,-0.08866629,-0.05003116,0.023993388,-0.006457701,-0.027685393,-0.07986332,-0.0064648576,-0.08252621,-0.07846611,0.06959964,-0.0038988786,0.039430063,0.08479536,-0.025980271,0.036266208,-0.06638902,-0.07566795,-0.006922907,0.07046865,0.09123826,0.0662823,0.004983139,0.00415649,0.0025238262,0.023191199,-0.07488346,0.05134911,0.08115343,0.08113139,-0.018708065,-0.076536655,-0.001816688,0.056394387,-0.06960057,-0.006237427,-0.040398575,-0.06498186,0.0364562,0.056541514,0.024883145,0.083933614,-0.021970138,-0.06401211,-0.045602035,-0.008171372,0.020797899,-0.06848275
-0.028241688,-0.031148734,0.008504226,-0.053745348,-0.06797089,0.055573486,-0.048432037,0.04704853,0.06883174,-0.04609481,0.039538722,0.060509097,0.06934469,-0.012749521,-0.07179509,0.016966732,0.003928312,-0.01755763,0.02951622,-0.0062992047,0.08581777,-0.06695985,-0.014517353,0.013082178,-0.034789506,0.049811076,-0.059942983,-0.052337017,0.019120915,-0.056997087,-0.045656115,-0.029221527,-0.060597915,-0.004930083,-0.030428289,0.016040461,0.0275187,-0.0076802066,-0.018060125,-0.01695477,0.07893664,-0.048688553,0.04462269,0.037386023,-0.0152255185,-0.074109375,0.049831763,-0.04455706,-0.024568412,-0.07085936,-0.052647993,0.042699404,-0.06988723,0.007972025,-0.017999599,0.080362976,-0.0379193,0.0833116,0.052585825,-0.0074320845,-0.04819466,0.024318172,-0.014271097,0.07941366
0.07426099,0.012372131,-0.07196706,-0.04506626,-0.08606625,0.01685926,0.071034275,-0.07282783,-0.05612442,0.082481086,-0.049260084,-0.01047381,-0.0321688,0.060428526,-0.0887884,-0.06803358,0.021025343,-0.01650409,-0.04085334,-0.05313529,-0.0011982443,0.0342767,-0.07097075,0.05554874,0.023706947,0.0065948884,-0.092206664,-0.04532963,-0.004729887,-0.08599721,-0.043571085,-0.0011868794,0.0055761905,0.0382207,-0.0031370271,-0.07888999,-0.05027689,0.07165482,0.0068133557,-0.09466595,0.044184007,0.08321598,-0.049490683,0.090462506,-0.007973955,0.05516093,-0.079519115,0.009693524,0.07280097,0.04564712,0.08624185,-0.014681426,-0.05006485,0.01961807,-0.027935112,-0.08886567,0.07229904,-0.014892069,-0.0316719,-0.015632626,0.036749657,-0.04590144,0.056041803,0.006066807
-0.0823252,0.0016620436,-0.0026595397,-0.0026995707,0.06641394,0.048963096,-0.0646539,-0.07566664,0.057593115,0.0037422583,-0.061088573,-0.08791031,0.018461859,-0.07195704,0.00042449316,-0.079115026,-0.0135321515,0.0012078362,-0.051169213,0.011289,0.06163593,-0.07433779,-0.014971791,0.0198341,-0.08814013,-0.070048064,-0.050998136,0.0015458199,0.033818148,0.042071547,-0.03361305,0.0689604,-0.02443059,-0.025911534,0.029046597,-0.07121326,0.06867882,-0.0071604415,-0.010377481,-0.08915658,-0.038511235,-0.04774523,0.035514206,-0.0063751964,0.0010712862,-0.004395274,-0.0655114,0.034537975,0.04409799,-0.052733127,-0.09168065,-0.003033182,-0.025170302,0.012543269,0.031111252,-0.01091836,-0.0028788636,0.025902217,-0.087589845,0.007357761,-0.06857258,-0.038332064,0.05786264,0.057197947
-0.060164627,-0.06105522,0.014169554,0.054861974,0.005535034,0.064083025,-0.07465031,0.0076538026,-0.00051864,-0.051922254,-0.0089391265,-0.012112166,0.06433663,0.063632526,0.012431617,-0.06876223,0.05279678,-0.012127836,0.084842905,0.059003245,-0.024143724,0.015150236,-0.08499786,0.06449308,0.01722273,-0.004144603,-0.08189491,-0.05366008,-0.038987357,0.0075490377,-0.08534155,0.07731811,-0.082719475,0.029117558,0.08144547,-0.011994922,0.084585816,8.6708096e-05,0.012117577,0.00388772,-0.07957937,0.07959105,0.07744064,-0.0012845054,0.0752267,0.08441401,-0.052679025,0.0018233998,-0.024451423,-0.072661184,0.08510363,-0.021427374,0.031029886,0.013645598,-0.010036441,-0.07609402,-0.025750691,-0.017214907,-0.0043921964,0.07930256,-0.014861359,0.07237229,-0.004482676,0.06770895
0.061233673,0.093309276,-0.069267064,-0.009636638,-0.07239618,0.061678845,0.01111047,-0.007080349,-0.0054294933,0.08959465,0.038590617,-0.014545567,0.026505863,-0.046981756,0.0152696865,0.06434275,-0.017379431,0.08577944,-0.024799189,0.016343024,0.08713879,-0.011651579,0.000927103,-0.02124223,0.0061896387,-0.057833325,-0.0655221,-0.06207589,-0.030734276,-0.08496696,0.012718944,-0.023461254,0.06071577,0.028592937,-0.08016357,-0.07332606,0.011773199,0.04425223,0.08489611,0.054536447,0.06293512,0.07215499,-0.0045124977,-0.044364057,0.092005074,0.05915763,0.06986925,0.0072018546,0.005529934,0.07747481,-0.0052657034,0.045499865,-0.078289725,-0.09095974,0.013961035,-0.007008005,-0.08600341,-0.002949036,-0.078885235,0.083803505,-0.03820053,-0.08311529,-0.09238918,-0.0020659207
-0.006795417,-0.02871991,0.060649484,-0.042880677,-0.052623607,-0.018084405,0.040390577,0.021091186,0.027820062,0.07639418,0.021027807,0.0496234,-0.0020812284,0.060728982,0.0040204097,0.057554398,0.08087011,0.027843924,0.011047049,0.026224786,0.037932564,0.07912849,-0.0034588652,-0.01276592,0.06553287,0.015571631,0.07734497,0.059761062,-0.07630665,0.049243733,0.034816667,-0.0699425,-0.06449565,-0.052455753,-0.044006836,-0.0113727935,0.023020416,-0.03770475,0.0028941743,0.043134503,0.07698644,-0.08178343,0.060449082,-0.03988252,0.040425472,0.017578403,-0.06318297,0.048999682,-0.003762561,0.002158395,0.04156338,-0.0034970273,-0.0871115,-0.005837107,0.075236596,-0.045262925,0.016156465,-0.069410056,-0.0058463663,0.06368326,0.07236236,0.07402053,0.03775577,0.004966367
-0.029238392,-0.045242473,-0.046447944,0.08867948,0.025741803,0.00522365,-0.06023827,-0.049523473,-0.028812576,-0.00087889534,0.04853183,0.008405033,0.012641719,-0.013561564,0.06733093,0.050866768,-0.02664781,-0.06883322,-0.063391015,-0.050475918,0.008969175,0.06881142,-0.06598748,0.020030933,-0.07378535,-0.02818346,-0.062710576,-0.06553332,-0.03111602,0.06798373,-0.04753213,-0.08506689,0.00029935077,0.08261955,-0.015607679,0.00956729,-0.08641382,0.0116173085,-0.010466014,-0.01836063,0.06537675,0.06458329,-0.010585516,0.045614395,-0.02217129,-0.0153526785,0.004393796,-0.047410484,-0.08878833,-0.093827404,-0.063674465,0.0885718,-0.07049833,0.060103435,0.08710109,-0.07341882,-0.06061312,0.0065322276,-0.08800056,0.057701983,0.08494009,-0.042689532,0.08384496,-0.019318711
-0.040209644,-0.058948256,-0.04395305,-0.020736422,0.040675934,0.053950574,-0.053179063,0.035968196,-0.078488134,-0.02823479,0.06492883,-0.04621848,0.06022324,-0.056598097,0.0062076985,0.046924602,-0.048469916,-0.059082124,0.006106987,0.06317248,0.045519624,0.009466998,0.0073841712,0.017359093,-0.081842914,0.011320083,0.014463239,0.03338106,-0.046817675,-0.08642231,0.012203528,-0.08123823,-0.035253182,-0.029604936,-0.07226613,0.06795208,-0.0059638526,-0.04809852,0.014254178,-0.054864354,0.014111085,-0.047485523,-0.019724172,0.012787418,-0.062894434,-0.017302396,0.011690671,0.044092193,-0.013808241,0.04412617,0.007293841,0.032091226,-0.015004478,-0.01622366,0.033431705,-0.00619854,0.060412314,-0.058180377,0.08736394,0.05809834,-0.06476708,-0.078529485,0.018478205,0.037572656
0.011543985,0.06557919,-0.008861693,0.0076905536,0.097823136,-0.06909351,-0.04167902,-0.014011186,0.078924716,0.023264848,0.0034166954,3.271326e-05,0.01716219,-0.0041118064,0.011162155,-0.043557405,-0.06532552,0.009020996,0.06526786,-0.014931712,-0.011782786,0.0827758,-0.0023893348,-0.013423672,0.07262544,0.04448602,-0.06673074,0.034260932,-0.030192867,0.04480154,-0.004415445,0.09461374,0.051526427,0.012455291,0.037449863,0.039667927,-0.0815516,0.039709304,0.011597028,0.0074299756,0.076096825,-0.07567621,0.05800922,-0.018174887,-0.06623125,-0.037629902,-0.05135452,0.019144544,-0.0132925995,-0.035755485,0.0733197,0.081026934,0.009105121,-0.06824788,-0.0074035283,-0.048207503,0.046831768,0.068303145,-0.07063847,0.06291363,-0.026794601,0.04035906,-0.088274196,-0.00050826336
0.00070555415,-0.014769156,-0.014431255,-0.073516786,0.05394238,0.045913156,0.052164193,0.08419382,0.07513326,0.013240425,0.07464606,0.019038504,-0.064907804,-0.0030863094,-0.030646056,-0.06044521,0.064063296,0.034681287,-0.027115691,0.002213329,0.075334266,-0.027446393,0.015964353,0.0640222,-0.007843933,-0.078354634,-0.020477386,-0.022795744,0.062657334,-0.050026968,0.087401904,-0.023137415,-0.00981128,-0.062951215,-0.047937173,0.039504882,-0.044539336,-0.047694437,-0.013937069,-0.082643166,-0.0045403093,0.061619755,0.060905866,-0.0944559,0.0009919731,-0.038931917,-0.032826014,-0.011617091,0.00032390334,0.009286333,0.04491431,0.04357274,-0.066927165,0.047051754,0.007141026,-0.015885029,-0.055079408,-0.08402255,0.026027594,-0.04388602,0.050769035,-0.034367777,0.050245654,0.037118074
0.09118578,-0.07490689,0.03879307,-0.016871393,-0.06927152,0.055340163,0.060684636,0.017445052,-0.0130937835,0.037577603,0.011244528,0.0074188043,0.003328047,0.06696758,-0.022110982,0.0697215,0.00031215104,-0.031690765,-0.004630845,0.009764245,-0.08081572,-0.044272013,0.055295613,0.025445946,0.0070846207,-0.057628322,0.06365818,0.06442825,-0.011299254,-0.0534761,-0.040038787,-0.03136325,0.06871302,0.01390211,-0.021119589,-0.0678291,-0.05208813,0.010020879,0.08537558,0.07603385,-0.06584389,0.0031412172,0.044510134,-0.021666387,-0.06566132,-0.0029155395,0.09089289,-0.04999758,0.0515108,0.03418108,-0.07184038,0.052928694,0.03940465,0.06282265,0.0030294575,-0.015418819,0.037551627,-0.050405446,0.013938756,-0.0044806693,0.08112942,-0.08879835,-0.07516632,0.057033837
0.08384349,-0.023296703,0.072633214,-0.025204565,-0.039495677,-0.05071861,-0.004782231,-0.067005984,0.015204507,-0.0567916,0.04822163,-0.080416724,0.05824085,0.06643626,0.020572526,-0.04995908,-0.0035955098,-0.06892843,-0.04652626,-0.06834006,0.077552274,0.072698385,0.0056060543,0.0010349379,-0.035555642,0.084176905,-0.09006848,0.08172114,-0.0055824216,0.047991414,-0.08017975,-0.043923438,0.052826937,0.010903578,-0.08304351,-0.00042225537,0.021232402,0.08738639,0.06822401,-0.0817647,0.041346066,0.03994267,-0.036129057,0.039805803,0.019518446,-0.0411041,-0.08354415,-0.06879633,0.013142007,0.08873174,0.0033553417,0.011109552,-0.070523515,0.013973622,0.01591795,-0.056435294,-0.012400882,0.06713388,-0.08766665,-0.04058403,0.07286117,-0.035090026,-0.012544827,-0.0651594
