fridge.datetime_dev,fridge.fridge_temperature_dev,fridge.temp_condition_dev,garage_door.datetime_dev,garage_door.door_state_dev,garage_door.sphone_signal_dev,gps_tracker.datetime_dev,gps_tracker.latitude_dev,gps_tracker.longitude_dev,modbus.datetime_dev,modbus.FC1_Read_Input_Register_dev,modbus.FC2_Read_Discrete_Value_dev,modbus.FC3_Read_Holding_Register_dev,modbus.FC4_Read_Coil_dev,motion_light.datetime_dev,motion_light.motion_status_dev,motion_light.light_status_dev,thermostat.datetime_dev,thermostat.current_temperature_dev,thermostat.thermostat_status_dev,weather.datetime_dev,weather.temperature_dev,weather.pressure_dev,weather.humidity_dev,type_dev,disk.RDDSK_lin,disk.WRDSK_lin,disk.WCANCL_lin,disk.DSK_lin,memory.MINFLT_lin,memory.MAJFLT_lin,memory.VSTEXT_lin,memory.VSIZE_lin,memory.RSIZE_lin,memory.VGROW_lin,memory.RGROW_lin,memory.MEM_lin,process.TRUN_lin,process.TSLPI_lin,process.TSLPU_lin,process.POLI_lin,process.NICE_lin,process.PRI_lin,process.RTPR_lin,process.CPUNR_lin,process.Status_lin,process.EXC_lin,process.State_lin,process.CPU_lin,PID_lin,CMD_lin,type_lin,src_ip_net,src_port_net,dst_ip_net,dst_port_net,proto_net,service_net,duration_net,src_bytes_net,dst_bytes_net,conn_state_net,missed_bytes_net,src_pkts_net,src_ip_bytes_net,dst_pkts_net,dst_ip_bytes_net,dns_query_net,dns_qclass_net,dns_qtype_net,dns_rcode_net,dns_AA_net,dns_RD_net,dns_RA_net,dns_rejected_net,ssl_version_net,ssl_cipher_net,ssl_resumed_net,ssl_established_net,ssl_subject_net,ssl_issuer_net,http_trans_depth_net,http_method_net,http_uri_net,http_version_net,http_request_body_len_net,http_response_body_len_net,http_status_code_net,http_user_agent_net,http_orig_mime_types_net,http_resp_mime_types_net,weird_name_net,weird_addl_net,weird_notice_net,type_net,device_label,linux_label,network_label,final_label
,,,,,,,,,,,,,,,,,4/1/2019 23:49,27.78780352,1,,,,,normal,,,,,909,0,152,70492,2052,70492,2052,0,0,1,0,norm,0,120,0,3,N,0,S,0,4884,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,1.40E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,32.24379611,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4885,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,1.50E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,27.43712912,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4888,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,1.60E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,31.8073868,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4889,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,1.70E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,27.26220806,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4892,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,1.90E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,31.32082785,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4893,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,2.80E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,26.85295805,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,4896,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,3.00E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,31.03320619,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,1,N,0,S,0,4897,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,5.80E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,30.43780111,1,,,,,normal,,,,,221,0,152,29840,952,29840,952,0,0,1,0,norm,0,120,0,3,N,0,S,0,4901,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,6.40E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,26.19279494,1,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,1,N,0,S,0,4904,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,7.20E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,26.56511087,1,,,,,normal,,,,,909,0,152,70492,2052,70492,2052,0,0,1,0,norm,0,120,0,3,N,0,S,0,4908,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,7.30E-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:49,30.78003865,1,,,,,normal,,,,,221,0,152,29840,952,29840,952,0,0,1,0,norm,0,120,0,3,N,0,S,0,4909,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,0.000115,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,,,,,,,,,,,,,,,4/1/2019 23:50,26.11811334,1,,,,,normal,,,,,560,0,152,34076,1568,34076,1568,0,0,1,0,norm,0,120,0,1,N,0,S,0,4912,vsftpd,password,192.168.1.30,27,192.168.1.190,27,tcp,-,0.000118,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos,normal,dos,dos,dos
,,,4/25/2019 18:48,closed,0,,,,,,,,,,,,,,,,,,,ddos,0,60,0,0.02,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5779,apache2,xss,192.168.1.30,60826,192.168.1.152,80,tcp,http,0.183492,228,3440,SF,0,5,496,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,4/25/2019 18:48,closed,0,4/25/2019 18:48,125.9954311,141.752404,,,,,,,,,,,,,,,,ddos,0,84,0,0.03,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5780,apache2,xss,192.168.1.30,60830,192.168.1.152,80,tcp,http,0.160101,264,3441,S2,1,4,480,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:48,131.983356,145.0793189,,,,,,,,,,,,,,,,ddos,0,76,0,0.03,,,,,,,,,,,,,,,,,,,,,5781,apache2,xss,192.168.1.30,60832,192.168.1.152,80,tcp,http,0.114258,288,3440,SF,0,5,556,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,4/25/2019 18:49,closed,0,4/25/2019 18:49,131.9858499,145.0822249,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5783,apache2,xss,192.168.1.30,60838,192.168.1.152,80,tcp,http,0.285152,278,3440,SF,0,5,546,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,4/25/2019 18:49,open,1,4/25/2019 18:49,126.0126801,141.8417069,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,0,N,0,S,0,5784,apache2,xss,192.168.1.30,60840,192.168.1.152,80,tcp,http,0.164846,235,3440,SF,0,5,503,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,4/25/2019 18:49,closed,0,4/25/2019 18:49,132.0953134,145.0940489,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,1,N,0,S,0,5785,apache2,xss,192.168.1.30,60842,192.168.1.152,80,tcp,http,0.079527,277,3440,S3,0,2,389,5,3700,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,4/25/2019 18:49,closed,0,4/25/2019 18:49,126.0242447,141.8757848,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,5786,apache2,xss,192.168.1.30,60846,192.168.1.152,80,tcp,-,0.013082,0,0,SH,0,2,104,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.0356654,141.9209954,,,,,,,,,,,,,,,,ddos,0,16,0,0.01,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5788,apache2,xss,192.168.1.30,60850,192.168.1.152,80,tcp,-,0.003392,284,3440,SF,0,3,440,5,3700,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,132.1849757,145.1656533,,,,,,,,,,,,,,,,ddos,0,52,0,0.09,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5788,apache2,xss,192.168.1.30,60852,192.168.1.152,80,tcp,-,0.131579,236,3441,S2,3441,4,216,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.089757,141.9665915,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,4,-,0,S,0,5788,apache2,xss,192.168.1.30,60854,192.168.1.152,80,tcp,-,0.019381,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.1229801,142.0794261,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,2,-,0,S,0,5788,apache2,xss,192.168.1.30,60858,192.168.1.152,80,tcp,http,0.259382,218,3440,SF,0,5,486,5,3700,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,132.2125372,145.2865485,,,,,,,,,,,,,,,,ddos,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,5790,apache2,xss,192.168.1.30,60860,192.168.1.152,80,tcp,http,0.223608,242,3440,SF,0,5,510,6,3752,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,132.2538989,145.3263241,,,,,,,,,,,,,,,,ddos,0,48,0,0.09,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,5790,apache2,xss,192.168.1.30,60866,192.168.1.152,80,tcp,http,0.135029,291,3440,SF,0,5,559,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.3215081,142.2293588,,,,,,,,,,,,,,,,ddos,0,8,0,0.12,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,5790,apache2,xss,192.168.1.30,60868,192.168.1.152,80,tcp,http,0.186717,278,3440,SF,0,4,494,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,132.3162188,145.3428731,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,4,-,0,S,0,5790,apache2,xss,192.168.1.30,60870,192.168.1.152,80,tcp,http,0.17753,243,3440,SF,0,4,459,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.3483671,142.230573,,,,,,,,,,,,,,,,ddos,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5792,apache2,xss,192.168.1.30,60872,192.168.1.152,80,tcp,http,0.219479,285,3440,SF,0,4,501,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.3888793,142.2571063,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,5792,apache2,xss,192.168.1.30,60878,192.168.1.152,80,tcp,http,0.185594,249,3440,SF,0,5,517,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.4749199,142.2690541,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,5792,apache2,xss,192.168.1.30,60880,192.168.1.152,80,tcp,http,0.17967,285,3440,SF,0,5,553,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,132.3937114,145.4353115,,,,,,,,,,,,,,,,ddos,0,32,0,0.06,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,5793,apache2,xss,192.168.1.30,60882,192.168.1.152,80,tcp,-,0.048256,250,3440,SF,0,3,406,6,3752,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
,,,,,,4/25/2019 18:49,126.5815927,142.3596156,,,,,,,,,,,,,,,,ddos,0,156,0,0.05,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,5793,apache2,xss,192.168.1.30,60884,192.168.1.152,80,tcp,-,0.034723,209,3440,SF,0,3,365,5,3700,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,ddos,ddos,ddos,ddos
4/25/2019 15:23,8.1,high,4/25/2019 15:23,closed,0,,,,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,41.97874038,0.708551108,94.67624464,ddos,,,,,,,,,,,,,1,0,0,norm,0,120,0,0,0,0,R,0,3882,apache2,ddos,192.168.1.33,38339,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,76,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,10.8,high,4/25/2019 15:23,closed,0,4/25/2019 15:23,15.69405332,25.31862731,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,0,0,S,0,3882,apache2,ddos,192.168.1.33,38339,192.168.1.193,445,tcp,-,0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,4/25/2019 15:23,22.10593627,31.57855714,,,,,,,,,,,,4/25/2019 15:23,38.78265525,1.102655631,36.48007536,ddos,,,,,,,,,,,,,1,0,0,norm,0,120,0,0,0,0,R,0.07,3882,apache2,ddos,192.168.1.33,38339,192.168.1.193,445,tcp,-,0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:23,42.30680324,0.708551108,94.67624464,ddos,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,3882,apache2,xss,192.168.1.33,38339,192.168.1.193,445,tcp,-,0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,6.25,high,,,,,,,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,42.96540867,0.720642609,8.717266655,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,3882,apache2,xss,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,6.65,high,4/25/2019 15:23,closed,0,,,,,,,,,,,,,,,,,,,ddos,0,8,0,0,,,,,,,,,0,1,0,norm,0,120,0,4,-,0,S,0,3883,apache2,xss,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,0,0,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,4/25/2019 15:23,closed,0,4/25/2019 15:23,15.70685684,25.38615338,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,42.55189403,0.542568668,8.717266655,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,4,-,0,S,0,3883,apache2,xss,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,4/25/2019 15:23,22.14877042,31.73094245,,,,,,,,,,,,4/25/2019 15:23,42.70449616,0.708551108,94.67624464,ddos,,,,,0,0,596,184.3,6168,0,0,0,0,1,0,norm,0,120,0,2,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,184,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,,,,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,38.60633451,1.102655631,36.48007536,ddos,,,,,1,0,596,184.4,6348,0,0,0,0,1,0,norm,0,120,0,2,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,13.25,high,4/25/2019 15:23,closed,0,,,,,,,,,4/25/2019 15:23,0, off,,,,,,,,ddos,,,,,36,0,596,184.4,6372,0,24,0,0,1,0,norm,0,120,0,2,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,76,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,9.55,high,4/25/2019 15:23,closed,0,4/25/2019 15:23,15.88477918,25.38893597,,,,,,,,,,,,4/25/2019 15:23,42.28174177,0.542568668,8.717266655,ddos,,,,,0,0,596,184.4,6372,0,0,0,0,1,0,norm,0,120,0,2,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,4/25/2019 15:23,22.16013533,31.73951334,,,,,,,,,,,,4/25/2019 15:23,42.66037621,0.331134814,94.67624464,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,2,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,,,,,,,,,4/25/2019 15:23,1, on,,,,4/25/2019 15:23,38.67885367,1.102655631,36.48007536,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,1,0,0,S,0,3884,apache2,ddos,192.168.1.33,38555,192.168.1.193,445,tcp,-,0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,1.15,low,4/25/2019 15:23,closed,0,,,,,,,,,4/25/2019 15:23,1, on,,,,,,,,ddos,,,,,,,,,,,,,0,1,0,norm,0,120,0,1,0,0,S,0.08,3884,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,13.1,high,4/25/2019 15:23,closed,0,4/25/2019 15:23,15.91020299,25.42407184,,,,,,,,,,,,,,,,ddos,,,,,,,,,,,,,1,0,0,norm,0,120,0,1,0,0,R,0,3884,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,0,0,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,4/25/2019 15:23,22.19998963,31.75502267,,,,,,,,,,,,4/25/2019 15:23,42.24262878,0.331134814,95.64264137,ddos,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,0,-,0,S,0,3884,apache2,xss,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:23,38.76630785,1.102655631,36.48007536,ddos,,,,,0,0,596,184.4,6284,0,0,0,0,1,0,norm,0,120,0,1,0,0,S,0,3885,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,184,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,12.1,high,,,,,,,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,42.28174177,0.542568668,8.717266655,ddos,,,,,37,0,596,184.4,6332,0,4,0,0,1,0,norm,0,120,0,1,0,0,S,0,3885,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
4/25/2019 15:23,6.65,high,4/25/2019 15:23,closed,0,,,,,,,,,,,,,,,,,,,ddos,,,,,11,0,596,184.4,6332,0,0,0,0,1,0,norm,0,120,0,1,0,0,S,0,3885,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,OTH,0,1,76,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,4/25/2019 15:23,closed,0,4/25/2019 15:23,15.95959745,25.47820345,,,,,,4/25/2019 15:23,0, off,,,,4/25/2019 15:23,41.90308943,0.542568668,8.717266655,ddos,,,,,,,,,,,,,1,0,0,norm,0,120,0,0,0,0,R,0,3885,apache2,ddos,192.168.1.33,38661,192.168.1.193,445,tcp,-,0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware,normal,normal,normal,normal
,,,,,,,,,,,,,,4/25/2019 9:19,0, off,4/25/2019 9:19,27.77577926,1,,,,,injection,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9597,vsftpd,password,192.168.1.31,56812,192.168.1.195,80,tcp,http,0.204828,238,1951,SF,0,5,458,5,2163,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,normal,mitm,mitm,mitm
,,,,,,,,,,,,,,,,,4/25/2019 9:19,25.7494473,1,,,,,injection,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9599,vsftpd,password,192.168.1.31,56814,192.168.1.195,80,tcp,http,0.158487,277,524,SF,0,5,497,4,696,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,normal,mitm,mitm,mitm
,,,,,,,,,,,,,,,,,4/25/2019 9:19,25,0,,,,,injection,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10268,vsftpd,normal,192.168.1.31,56816,192.168.1.195,80,tcp,http,0.212366,238,1951,SF,0,5,458,5,2163,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,normal,mitm,mitm,mitm
,,,,,,4/25/2019 9:19,60.64530093,67.90300892,,,,,,,,,4/25/2019 9:19,32.80883248,1,,,,,injection,0,4,0,0.03,,,,,,,,,,,,,,,,,,,,,10270,vsftpd,normal,192.168.1.31,56820,192.168.1.195,80,tcp,http,0.156866,284,524,SF,0,5,504,4,696,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection,normal,mitm,mitm,mitm
