disk.RDDSK,disk.WRDSK,disk.WCANCL,disk.DSK,memory.MINFLT,memory.MAJFLT,memory.VSTEXT,memory.VSIZE,memory.RSIZE,memory.VGROW,memory.RGROW,memory.MEM,process.TRUN,process.TSLPI,process.TSLPU,process.NICE,process.PRI,process.RTPR,process.CPUNR,process.EXC,process.CPU,PID,CMD,disk_is_off,memory_is_off,process_is_off,process.POLI_-,process.POLI_0,process.POLI_norm,process.Status_-,process.Status_0,process.Status_N,process.Status_NE,process.Status_NS,process.State_D,process.State_E,process.State_I,process.State_R,process.State_S,process.State_Z,type
0,0,0,0,6.74E-06,6.69E-05,0.003060036,0.006879955,0.067868836,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.030275106,0.266666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.003060036,0.006879955,0.065854027,1.13E-05,0.001263635,0.877192982,0,0,0,0,0,0,0,0,0,0.030275106,0.266666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105185356,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105434929,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10560771,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105799689,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106087658,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10643322,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106510012,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106606001,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106663595,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106740387,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106778782,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106836376,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106874772,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951564,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106989959,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107085949,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107124345,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107181939,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107316324,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107373918,0.733333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
0,0,0,0,3.37E-06,3.35E-05,0.00073046,0.00205288,0.016088249,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.016203037,0.8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.00073046,0.00205288,0.018385131,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.016203037,0.8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,2.70E-05,3.35E-05,0.00073046,0.00205288,0.018949277,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.016203037,0.8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.016203037,0.8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.016203037,0.8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016203037,0.8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.202,0.016203037,0.8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.202,0.016203037,0.8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.03E-05,3.35E-05,0.00073046,0.00205288,0.044376165,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,4.38E-05,3.35E-05,0.00073046,0.00205288,0.044376165,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,3.37E-05,3.35E-05,0.00073046,0.00205288,0.044376165,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,1.35E-05,3.35E-05,0.00073046,0.00205288,0.044376165,0.000101497,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0.000114538,3.35E-05,0.00073046,0.00205288,0.044376165,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.6,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.204,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.202,0.016260631,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20607038,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206108775,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206147171,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206185567,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206223963,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206262359,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206300754,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20633915,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206377546,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206415942,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206454338,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206492734,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206531129,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206569525,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206607921,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206646317,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,0.000405548,0.522613065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206665515,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206703911,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206742306,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206780702,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.097083564,1.13E-05,0.000454908,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.094988163,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.093698685,1.13E-05,0.0003336,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.062267667,1.13E-05,0.031348248,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.059084269,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.009442638,0.000200796,0.000769945,0.004150442,0.059084269,0.003666279,0.059289736,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.037928777,1.13E-05,0.021239171,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.037848184,1.13E-05,9.10E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.040024178,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.038976477,1.13E-05,0.001061453,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.037646703,1.13E-05,0.000252727,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.032811162,1.13E-05,0.00098058,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000769945,0.004150442,0.02314008,1.13E-05,0.009593514,0.877192982,0,0,0,0,0,0,0,0,0,0.03428747,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035496938,0.233333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036917583,0.233333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,password
0.003251048,2.68E-05,8.11E-05,0.502512563,0.013613165,0.000100398,0.000157937,0.003518493,0.052153327,0.003108049,0.052334691,0.877192982,0,0,0,0,0,0,0,0,0,0.002418937,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.013613165,0.000100398,0.000157937,0.003518493,0.052153327,0.003108049,0.052334691,0.877192982,0,0,0,0,0,0,0,0,0,0.002418937,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000157937,0.003518493,0.052153327,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.002418937,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000157937,0.003518493,0.050823553,1.13E-05,0.000495345,0.877192982,0,0,0,0,0,0,0,0,0,0.002418937,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.000157937,0.003518493,0.036478114,1.13E-05,0.000374036,0.877192982,0,0,0,0,0,0,0,0,0,0.002418937,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2.24E-05,2.68E-05,0.000405548,0.51758794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178559773,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178598169,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178636564,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,0.000405548,0.522613065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178655762,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178694158,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178732554,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17877095,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178809346,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178847741,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178886137,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178924533,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178962929,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179001325,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17903972,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179078116,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179116512,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179154908,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179193304,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792317,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179270095,0.133333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ddos
0,0,0,0,3.37E-06,3.35E-05,0.011786074,0.002365663,0.057109757,1.13E-05,1.01E-05,0.877192982,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064792951,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,1.35E-05,3.35E-05,0.011786074,0.002366939,0.063275072,1.13E-05,1.01E-05,0.877192982,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064792951,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,4.38E-05,3.35E-05,0.011786074,0.002366939,0.063275072,1.13E-05,1.01E-05,0.877192982,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064792951,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.015625,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.064792951,0.133333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.064792951,0.133333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,3.37E-06,3.35E-05,0.011786074,0.002365663,0.057109757,1.13E-05,1.01E-05,0.877192982,0.2,0.015625,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064812148,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
0,0,0,0,0.000138119,3.35E-05,0.011786074,0.002366939,0.06371833,1.13E-05,0.000454908,0.877192982,0.2,0.015625,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064812148,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.015625,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064812148,0.133333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.064812148,0.133333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.064812148,0.133333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,6.06E-05,3.35E-05,0.011786074,0.002365663,0.057109757,1.13E-05,1.01E-05,0.877192982,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064831346,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
0,0,0,0,0.000336876,3.35E-05,0.011786074,0.002365663,0.062146779,0.000372154,0.005064648,0.877192982,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.064831346,0.133333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
