disk.RDDSK,disk.WRDSK,disk.WCANCL,disk.DSK,memory.MINFLT,memory.MAJFLT,memory.VSTEXT,memory.VSIZE,memory.RSIZE,memory.VGROW,memory.RGROW,memory.MEM,process.TRUN,process.TSLPI,process.TSLPU,process.POLI,process.NICE,process.PRI,process.RTPR,process.CPUNR,process.Status,process.EXC,process.State,process.CPU,PID,CMD,label,type
,,,,28.0,0.0,2153.0,1.1,157.1,0.0,244.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,9.0,1.0,2153.0,1.1,157.1,0.0,0.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,15.0,1.0,2153.0,1.1,157.1,132.0,0.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,28.0,0.0,2153.0,1.1,157.4,152.0,256.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,128.0,0.0,2153.0,1.1,157.9,504.0,504.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,1.0,0.0,2153.0,1.1,157.9,0.0,0.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,27.0,0.0,2153.0,1.1,158.1,0.0,256.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,7.0,1.0,2153.0,1.1,158.1,0.0,0.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,61.0,1.0,2153.0,1.1,158.3,168.0,228.0,0.04,,,,,,,,,,,,,4423.0,wireshar,0.0,normal
,,,,30394.0,296.0,2153.0,1.0,114.1,1.0,114.1,0.03,,,,,,,,,,,,,4475.0,wireshar,0.0,normal
,,,,443.0,1.0,2153.0,1.0,115.9,272.0,1848.0,0.03,,,,,,,,,,,,,4475.0,wireshar,0.0,normal
,,,,72.0,1.0,2153.0,1.0,116.1,2216.0,264.0,0.03,,,,,,,,,,,,,4475.0,wireshar,0.0,normal
,,,,10.0,0.0,2153.0,1.0,116.0,0.0,0.0,0.03,,,,,,,,,,,,,4475.0,wireshar,0.0,normal
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.05,3978.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,6.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.47,4101.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,5.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.08,4101.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,5.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.12,4101.0,wireshark,0.0,normal
,,,,,,,,,,,,1.0,3.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,R,0.14,4423.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,6.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,S,0.68,4423.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,5.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.28,4423.0,wireshark,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3894.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4141.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4145.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4149.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4177.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4246.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4463.0,<dpkg>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4466.0,<dpkg>,0.0,normal
,,,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.02,4501.0,<dpkg>,1.0,ddos
,,,,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.01,4502.0,<dpkg>,1.0,ddos
,,,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4503.0,<dpkg>,1.0,ddos
,,,,573.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.02,4543.0,<dpkg>,1.0,ddos
,,,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4551.0,<dpkg>,1.0,ddos
,,,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4552.0,<dpkg>,1.0,ddos
,,,,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4562.0,<dpkg>,1.0,ddos
,,,,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4563.0,<dpkg>,1.0,ddos
,,,,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4564.0,<dpkg>,1.0,ddos
,,,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4594.0,<dpkg>,1.0,ddos
,,,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4599.0,<dpkg>,1.0,ddos
,,,,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4604.0,<dpkg>,1.0,ddos
,,,,0.0,0.0,297.0,456.9,15864.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,15844.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,15376.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,13488.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,13084.0,0.0,204.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,8360.0,0.0,4880.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,27.0,2.0,297.0,456.9,7848.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,8088.0,0.0,8.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,4824.0,5.0,297.0,456.9,8088.0,456.9,8088.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,7284.0,0.0,800.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,5400.0,0.0,1884.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,5120.0,0.0,280.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,5120.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,1.0,0.0,297.0,456.9,5120.0,0.0,0.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,12.0,1.0,297.0,456.9,5296.0,0.0,176.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,5048.0,0.0,228.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,4868.0,0.0,24.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,4208.0,0.0,160.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,0.0,0.0,297.0,456.9,2956.0,0.0,1236.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2795.0,nm-applet,0.0,normal
0.0,52.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
0.0,56.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
0.0,28.0,0.0,0.44,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
0.0,24.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
648.0,40.0,0.0,0.83,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
120.0,8.0,0.0,0.47,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
16.0,0.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
4.0,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
0.0,32.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
0.0,28.0,0.0,0.24,,,,,,,,,,,,,,,,,,,,,2872.0,node-red,1.0,dos
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.03,2994.0,node-red,1.0,mitm
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.02,2994.0,node-red,1.0,mitm
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.02,2994.0,node-red,1.0,mitm
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.01,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.01,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,S,0.02,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.01,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.01,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,4207.0,node-red,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.0,4207.0,node-red,1.0,scanning
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7702.0,<worer/u256>,1.0,password
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8174.0,<worer/u256>,1.0,password
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8746.0,<worer/u256>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9920.0,<worer/u256>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10507.0,<worer/u256>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11241.0,<worer/u256>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11721.0,<worer/u256>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12057.0,<worer/u256>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3754.0,<xargs>,1.0,dos
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3873.0,<xargs>,1.0,dos
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4134.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4153.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4195.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4199.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4203.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4230.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4234.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4238.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4298.0,<xargs>,0.0,normal
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4301.0,<xargs>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,5680.0,apache2,1.0,xss
0.0,44.0,0.0,0.02,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,N,0.0,S,0.0,5682.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,5683.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,5684.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,N,0.0,S,0.0,5685.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5686.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,5687.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,5688.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5689.0,apache2,1.0,xss
0.0,268.0,0.0,0.06,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5690.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,5690.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,N,0.0,S,0.0,5691.0,apache2,1.0,xss
0.0,12.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,5693.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,5693.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5694.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,5695.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,N,0.0,S,0.0,5696.0,apache2,1.0,xss
0.0,232.0,0.0,0.05,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,N,0.0,S,0.0,5697.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,N,0.0,S,0.0,5697.0,apache2,1.0,xss
0.0,28.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,5698.0,apache2,1.0,xss
,,,,132.0,846.4,50652.0,0.0,0.0,0.0,0.0,0.01,0.0,5.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,2950.0,nautilus,1.0,mitm
,,,,,,,,,,,,0.0,5.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.02,2950.0,nautilus,1.0,mitm
,,,,,,,,,,,,0.0,5.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.01,2950.0,nautilus,1.0,mitm
,,,,8.0,0.0,1350.0,1.4,32868.0,0.0,0.0,0.01,,,,,,,,,,,,,3055.0,nautilus,1.0,mitm
,,,,,,,,,,,,1.0,10.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.11,3187.0,nautilus,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.04,3187.0,nautilus,1.0,scanning
,,,,,,,,,,,,0.0,11.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,S,0.03,3187.0,nautilus,1.0,scanning
,,,,,,,,,,,,1.0,10.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,R,0.03,3187.0,nautilus,1.0,scanning
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,2361.0,nautilus-deskt,1.0,scanning
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,2361.0,nautilus-deskt,1.0,scanning
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.01,2576.0,nautilus-deskt,1.0,xss
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,2576.0,nautilus-deskt,1.0,xss
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.03,2576.0,nautilus-deskt,1.0,xss
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2576.0,nautilus-deskt,1.0,xss
0.0,4.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,2356.0,nautilus-dest,1.0,dos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2449.0,nautilus-dest,1.0,injection
0.0,4.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,2449.0,nautilus-dest,1.0,injection
0.0,4.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,2449.0,nautilus-dest,1.0,injection
0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2576.0,nautilus-dest,1.0,xss
180.0,4.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,2576.0,nautilus-dest,1.0,xss
,,,,1092.0,0.0,1603.0,10224.0,3572.0,10224.0,3572.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.0,7014.0,dhclient,1.0,injection
,,,,1095.0,0.0,1603.0,10224.0,3572.0,10224.0,3572.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.0,7023.0,dhclient,1.0,injection
,,,,1093.0,0.0,1603.0,10224.0,3568.0,10224.0,3568.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.01,7033.0,dhclient,1.0,injection
,,,,1094.0,0.0,1603.0,10224.0,3568.0,10224.0,3568.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.0,7044.0,dhclient,1.0,injection
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7049.0,dhclient,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.0,7058.0,dhclient,1.0,injection
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,7067.0,dhclient,1.0,injection
,,,,1093.0,0.0,1603.0,10224.0,3572.0,10224.0,3572.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.01,7122.0,dhclient,1.0,injection
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.01,7122.0,dhclient,1.0,injection
,,,,0.0,0.0,1603.0,10224.0,3568.0,0.0,0.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,7130.0,dhclient,1.0,injection
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7136.0,dhclient,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,7148.0,dhclient,1.0,injection
,,,,1093.0,0.0,1603.0,10224.0,3576.0,10224.0,3576.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.0,7174.0,dhclient,1.0,injection
,,,,1094.0,0.0,1603.0,10224.0,3568.0,10224.0,3568.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,7181.0,dhclient,1.0,injection
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7184.0,dhclient,0.0,normal
,,,,1090.0,0.0,1603.0,10224.0,3568.0,10224.0,3568.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,7199.0,dhclient,1.0,injection
,,,,1093.0,0.0,1603.0,10224.0,3572.0,10224.0,3572.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.0,7217.0,dhclient,1.0,injection
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.0,7228.0,dhclient,1.0,injection
,,,,0.0,0.0,1603.0,10224.0,3572.0,0.0,0.0,0.0,,,,,,,,,,,,,7238.0,dhclient,1.0,injection
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.0,7249.0,dhclient,1.0,injection
0.0,60.0,0.0,0.02,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5779.0,apache2,1.0,xss
0.0,84.0,0.0,0.03,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5780.0,apache2,1.0,xss
0.0,76.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,5781.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5783.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,5784.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,N,0.0,S,0.0,5785.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,5786.0,apache2,1.0,xss
0.0,16.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5788.0,apache2,1.0,xss
0.0,52.0,0.0,0.09,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5788.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,5788.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,5788.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,5790.0,apache2,1.0,xss
0.0,48.0,0.0,0.09,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,5790.0,apache2,1.0,xss
0.0,8.0,0.0,0.12,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,5790.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,5790.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5792.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,5792.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,5792.0,apache2,1.0,xss
0.0,32.0,0.0,0.06,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,5793.0,apache2,1.0,xss
0.0,156.0,0.0,0.05,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,5793.0,apache2,1.0,xss
