dns_emb_0,dns_emb_1,dns_emb_2,dns_emb_3,dns_emb_4,dns_emb_5,dns_emb_6,dns_emb_7,dns_emb_8,dns_emb_9,dns_emb_10,dns_emb_11,dns_emb_12,dns_emb_13,dns_emb_14,dns_emb_15,dns_emb_16,dns_emb_17,dns_emb_18,dns_emb_19,dns_emb_20,dns_emb_21,dns_emb_22,dns_emb_23,dns_emb_24,dns_emb_25,dns_emb_26,dns_emb_27,dns_emb_28,dns_emb_29,dns_emb_30,dns_emb_31,dns_emb_32,dns_emb_33,dns_emb_34,dns_emb_35,dns_emb_36,dns_emb_37,dns_emb_38,dns_emb_39,dns_emb_40,dns_emb_41,dns_emb_42,dns_emb_43,dns_emb_44,dns_emb_45,dns_emb_46,dns_emb_47,dns_emb_48,dns_emb_49,dns_emb_50,dns_emb_51,dns_emb_52,dns_emb_53,dns_emb_54,dns_emb_55,dns_emb_56,dns_emb_57,dns_emb_58,dns_emb_59,dns_emb_60,dns_emb_61,dns_emb_62,dns_emb_63
-0.072112635,-0.051750258,0.08521689,0.03022017,0.051905975,0.064415775,-0.046917725,-0.09481649,-0.020609668,-0.063779466,0.076531895,-0.02234456,-0.07395757,0.04686859,-0.012642981,-0.049331512,0.079402156,0.06942294,0.04882124,-0.059064537,-0.00011381728,-0.088718355,0.028804438,-0.045122,-0.092463695,0.067967266,-0.0670503,-0.09522491,-0.06920849,0.090123385,0.06167574,0.07176036,-0.015840577,-0.08042615,-0.06597881,0.08136256,0.05434947,-0.007213666,-0.052331284,0.054603264,-0.00750768,-0.059908114,-0.041960545,0.052766643,-0.058472093,0.07803807,0.03930951,-0.0943409,0.022870015,0.08700828,-0.058164157,-0.060060333,-0.049013507,0.07192601,0.058875136,-0.0659822,0.016828295,-0.0069162305,-0.09125012,0.04666641,0.005587901,-0.0025163395,0.021793533,-0.056961805
0.08184472,-0.077320635,0.097573854,-0.057153154,0.00039277205,0.08598581,-0.0073576043,0.08332726,0.06269597,-0.081461065,-0.025957096,0.031843327,0.054514416,0.056965735,-0.008031802,-0.07151678,0.09162885,0.056187008,0.031634644,-0.08608029,0.10206131,-0.023972923,-0.057650182,0.060207773,0.045455325,0.08538789,0.005606117,-0.049721945,-0.06361203,0.080193475,-0.002776749,-0.06688513,-0.03297449,-0.07137175,0.08733642,-0.033007108,-0.07732186,-0.086989224,-0.088713735,-0.012104695,0.014905239,0.09203342,0.036489625,-0.09077132,-0.097322814,0.06901417,-0.044136174,-0.068123475,-0.031996116,-0.07028309,0.049936935,-0.065050535,-0.09652773,-0.075197816,-0.008557666,-0.005288971,-0.044104896,-0.031468455,-0.017600933,0.08587405,-0.0069996957,-0.07763213,0.08711877,0.014128179
-0.0019660003,-0.079600886,0.07053559,-0.08475137,-0.028552536,-0.07832012,0.04795055,-0.08074414,0.010931279,-0.097968794,0.09048581,0.09931184,-0.05029906,0.04136459,0.04505704,0.00661525,0.048862293,-0.05103191,-0.08298863,0.07119574,-0.08213062,-0.1071357,0.0885597,0.08577617,-0.06254029,-0.054221854,0.03733542,-0.025114076,-0.009737686,0.0004746512,0.022417445,0.082857594,-0.010589119,0.06794087,0.033630107,-0.08904163,0.09851243,0.034535374,0.057136394,0.0019038978,-0.019801384,0.03227785,0.048924536,-0.079065196,0.039946355,-0.07575661,0.06624019,-0.08374282,0.016857682,-0.075461425,0.06198798,-0.028363071,-0.06298334,0.07279155,-0.038363677,-0.00084862654,-0.079440735,-0.030274622,0.03537141,0.069868855,-0.07009013,-0.08307413,0.036541827,-0.078559555
0.026864674,-0.07445836,0.06637981,0.079788305,0.04779174,0.0064433566,0.09538986,0.02310124,0.081715815,-0.051943384,-0.025830707,0.0010232826,0.0807538,-0.06985451,-0.0706619,0.048440095,0.067938365,-0.062879995,0.07476486,-0.0055333674,-0.02795276,0.043631263,0.009007734,0.057874944,-0.06956568,-0.05881076,-0.09170629,-0.028638657,-0.088499464,-0.015745124,0.042748466,-0.08523003,0.017906714,-0.07401317,0.054401193,-0.0932791,0.06030885,-0.080557376,0.034641884,0.07191094,0.065661356,-0.041481584,-0.08875275,-0.060748808,0.10223958,0.056686386,-0.035435107,0.0029905192,-0.094239675,0.0009327326,-0.051302057,0.0077264393,0.0151308905,-0.08435567,0.06411394,-0.081159,0.019048845,-0.027570007,-0.024141543,0.001275951,-0.08746021,0.08264772,0.023303311,0.08015656
0.09886716,0.09026326,-0.06178475,0.020698385,-0.061112255,0.09833821,-0.063946135,-0.0012327646,-0.0045765913,0.011797052,0.021334331,-0.05552111,-0.028251853,0.06364292,0.01749302,-0.012431575,-0.017932821,0.043467477,0.059750985,0.055998594,0.055431135,-0.06477949,-0.045001898,0.07347487,-0.058415253,-0.026942974,0.0870811,-0.04114609,-0.07489086,-0.07309516,0.10098578,0.094513,0.08250777,-0.1005639,-0.01589889,0.060675986,-0.06846161,-0.0922807,0.0024702132,0.0145616615,-0.031609215,0.09735035,0.03897911,-0.03585959,-0.071735434,-0.0083577335,0.035756286,0.09887822,-0.0823474,0.08323167,-0.06414806,-0.056498032,-0.020490745,-0.042329468,-0.011365909,-0.079948686,-0.01665199,0.09771374,-0.07705769,-0.06579635,0.05542189,0.07184836,0.07085979,0.049544316
-0.07081668,-0.09666368,-0.056463454,0.060862657,-0.07961822,-0.0121949,-0.00072534854,0.069863915,-0.098008,0.0048638657,0.07167337,0.037752766,-0.06529468,-0.07093693,-0.02293143,-0.02073714,0.059527062,-0.109766684,0.086553425,0.031733543,0.095367715,-0.02310312,0.0680943,-0.07350551,0.04889835,-0.08753687,0.037608966,0.026393395,0.014357649,0.006760927,-0.061547585,-0.06464994,-0.0021817193,-0.011471034,0.012738651,-0.09976118,-0.03650906,-0.09085678,-0.0008570821,0.020957772,-0.008210628,0.004552722,0.015344686,0.029612347,0.06097855,-0.05446326,-0.04143667,-0.052704576,0.06831574,-0.04745074,-0.06353153,-0.018447515,0.014393104,0.06431315,-0.07810739,-0.022879891,0.0027498126,0.05346971,-0.06746784,-0.050792575,0.08721333,-0.07608638,0.04460834,0.047949977
0.008381001,-0.0711108,-0.01605576,0.08545547,0.00066764245,0.07830746,-0.08270368,0.019132033,-0.07535133,-0.02129863,-0.055754807,-0.07750042,-0.07557587,0.084809065,0.057248756,0.096018896,0.039861012,-0.08927472,-0.067519255,-0.10691933,0.042304687,0.011843167,0.02348175,0.07812745,0.023621572,0.081547454,-0.083164595,0.0057280236,0.084815025,0.0121066775,0.04472742,0.002924114,-0.003212609,-0.086807564,-0.0036853785,-0.05361008,-0.060408343,0.09722984,-0.05298339,0.013978689,0.076525696,-0.07103016,-0.07996985,-0.06675127,0.061156873,-0.064999424,-0.011750135,0.059647333,-0.008055597,0.06625309,-0.0064230496,-0.10024933,0.09389023,0.0783648,-0.023713361,0.08310864,0.060058717,0.019771304,-0.011312645,0.031085495,-0.06336569,0.07212455,-0.056096017,0.013676807
0.044209696,0.05611661,0.017813616,-0.03918252,0.06288508,0.00209877,-0.05280029,0.05232272,0.07157769,-0.07294811,0.035678394,-0.0020744032,0.077136375,-0.00023538954,0.005179866,-0.056304317,-0.058781773,-0.029926123,-0.006266663,-0.09224494,0.048507273,0.05890623,-0.06521414,0.06529455,0.015777448,0.06740338,-0.07018427,-0.09172894,-0.0026473026,-0.053720906,-0.09598861,-0.003128445,-0.03054558,-0.05016966,-0.06789503,-0.04381494,0.060004234,0.08227155,0.04085148,-0.077900134,-0.062303327,0.06422008,-0.08973579,0.048037272,0.039016247,0.045203328,-0.06978174,-0.008215776,-0.04341315,-0.08024854,0.0023661605,0.050426148,0.068130605,0.08499168,0.040523257,0.007609135,0.0065205544,0.011904813,-0.011426076,0.06824034,-0.03341067,0.013557926,-0.065930076,0.02313157
-0.07541885,0.072643705,0.02363032,-0.01845104,-0.09872447,0.038133133,-0.092949696,0.076464325,-0.06261875,-0.024364857,0.05098444,-0.096852206,-0.0022688617,-0.08411077,0.09471109,-0.05930996,0.024219899,-0.0872303,-0.073189385,0.011338682,0.09861071,0.061563168,-0.0761897,-0.015254992,-0.00071116316,-0.0059045576,0.07676511,0.08446492,-0.07966916,-3.9700077e-05,-0.002780855,0.082728624,0.075870976,-0.017068533,-0.051012058,-0.056186814,0.024032984,0.025531527,-0.050014567,-0.069500096,0.067820735,0.012942294,0.065396756,-0.0062965965,0.08714873,-0.10246573,0.060696673,-0.0774636,0.010053451,0.016746322,0.09765724,-0.020549139,0.07592435,-0.048789922,0.080309935,0.028034683,-0.081323825,-0.098588794,0.013681248,0.019742653,0.008950008,-0.08798714,-0.07834089,0.08197119
0.018756127,0.07978233,-0.07283103,-0.022825073,0.026461614,0.010295821,-0.023821397,0.07476423,0.05320784,-0.033090737,0.032687366,0.036296126,-0.0126192495,-0.063507095,0.034906566,0.035351917,0.03988252,-0.053660467,0.016383283,0.06156393,0.074177064,0.0064321705,-0.0077605927,-0.015113518,0.012964873,-0.034090567,0.0073746634,0.07401135,-0.06263836,-0.015246403,-0.08238113,-0.03858147,-0.054696854,-0.07396881,0.06872222,0.0066663376,-0.012576702,-0.028490871,-0.005143797,0.021732476,0.06344911,0.0629188,-0.0035026984,-0.00899862,-0.020967321,0.06765459,0.046949614,-0.002148267,0.02863821,0.025528485,-0.023817075,0.035101093,-0.02254975,-0.038109444,0.022544848,-0.021267027,0.048048764,-0.064904235,-0.03011759,0.02175801,-0.055360325,-0.05044234,0.027914671,-0.012577583
0.0044332277,0.013035462,0.044824667,0.05073919,-0.04606675,-0.085447244,0.052974284,0.0548019,0.09407262,0.030144423,0.01085485,0.091177344,-0.06789782,0.0118838055,-0.06497253,-0.060474604,-0.032432623,-0.053355422,-0.059677802,-0.0076776687,0.09208006,0.056688935,-0.033826992,-0.043628782,-0.0061738985,-0.0436953,0.09903197,-0.004464812,-0.08104167,0.0053286497,-0.018693354,-0.028199717,0.043303706,-0.06605,-0.010739043,-0.09638363,-0.061592277,-0.0062055034,0.028005976,-0.064649105,0.07921686,-0.0026407498,0.07422465,-0.007867585,0.01861678,-0.006182494,0.025447186,0.08447524,-0.07598306,-0.07989132,-0.08374324,0.057087082,-0.07668372,-0.041287184,0.0043993993,-0.019232668,-0.020944703,0.08246166,0.012461907,0.08526706,-0.069428265,-0.06608825,-0.0014764112,-0.050647713
0.083063334,-0.08230547,-0.073367864,0.09395599,0.08972446,0.024641365,0.04386398,0.023956768,0.100848146,0.012735253,-0.06849347,0.078644685,-0.09344064,0.053886723,0.052381814,-0.0720142,-0.017332656,-0.06548095,-0.07672001,-0.051182177,-0.0067993696,0.046531357,0.041704364,0.038594984,-0.06937166,-0.08334212,-0.019226689,0.01176183,0.04641273,-0.060683854,-0.092443004,0.011221444,-0.036112048,0.06977662,-0.0711639,0.07448948,0.042783413,-0.042923007,0.015622251,-0.0015920729,-0.095466204,0.008888122,0.07690817,-0.06329864,0.06803812,-0.07793366,0.01666481,0.025663812,0.056549624,0.07733004,-0.05283346,0.07883736,-0.027600942,0.02716072,0.047578607,0.021093398,-0.0010004631,-0.06616699,-0.039930172,-0.09516425,0.09366858,-0.10240369,-0.02980473,0.06238005
0.08588655,-0.09058302,-0.09949271,0.068736926,-0.06863797,-0.034884106,0.009182052,0.08943453,0.012599656,-0.037665863,0.07505796,0.044279013,-0.021519152,0.07407525,-0.03913583,0.055651493,0.08334351,-0.009617732,-0.06124805,0.01115799,-0.06094293,-0.08771624,0.07190091,0.051067602,-0.09467699,0.08758366,-0.07449668,0.026673598,-0.010537299,0.073254064,-0.08051053,0.067082845,0.08353744,0.0924162,-0.004988735,-0.00015157598,0.09276944,0.09683587,-0.09186409,-0.08409207,0.053048503,-0.020464303,-0.09464724,-0.02390854,-0.032633785,0.06685572,0.09062263,0.08913566,0.087179154,-0.100424945,0.07937189,0.08858861,0.07399032,0.018482428,0.033739362,0.07894178,0.0077680526,-0.010069142,0.07871303,-0.082268715,-0.0875483,-0.0737395,-0.0724844,-0.015391124
-0.06484191,-0.07357105,0.09324567,0.05925423,-0.014675941,0.003190294,-0.094354875,-0.008439464,-0.06818534,0.08919854,0.06955735,-0.053757433,0.07980229,0.023121307,0.03096072,-0.0634619,-0.055654775,-0.054282162,-0.053714596,0.0334386,-0.04608102,-0.07797171,0.06688168,-0.07947563,-0.07386437,0.06839595,-0.058254477,0.051615056,0.0021418596,-0.07675603,0.014275517,-0.023062719,-0.07213012,-0.021157261,-0.07446625,-0.0037118285,-0.006170118,0.007987964,0.036256187,0.037137505,0.0450769,0.037814528,-0.052352842,0.05891984,-0.00688704,-0.021142587,-0.07907543,0.0019767862,-0.024363533,0.08448582,0.019531123,-0.063777946,0.07427853,-0.022975966,0.08510379,0.06891425,0.09288717,-0.06933879,-0.0010390003,-0.0974015,-0.020594833,0.03813648,-0.07636189,0.031157611
0.030655108,0.0406649,0.09352277,-0.094114505,0.10377313,0.020228127,-0.10356802,0.017260259,-0.08830669,0.061548077,-0.07092472,-0.0049721785,-0.055518102,0.086542726,-0.054269534,0.09422594,0.03064286,-0.013542899,-0.06999632,0.05422831,0.014383571,0.05429346,-0.005987341,0.058254905,0.019390304,-0.092833735,0.07933775,0.080487065,0.063489646,0.0054733637,-0.0716074,0.029401923,0.085519284,0.06651355,0.068981305,0.061552554,-0.07638876,-0.0073129246,-0.06893557,0.02381339,0.07050439,-0.0077826986,-0.054001316,0.07881274,-0.05839868,-0.058234222,-0.05666462,0.042139813,-0.0050329156,-0.09638471,-0.0028709117,-0.06128731,0.007076411,-0.07694795,-0.01031502,0.09463289,-0.030032912,-0.013877805,-0.10119976,0.08984765,-0.07819607,0.08611097,0.092523225,0.07449211
-0.007658574,-0.08943672,-0.0856142,-0.08302047,0.030379342,-0.074992426,0.07004595,-0.07977318,0.059771474,-0.09582717,0.051605295,-0.0055142073,-0.018434858,0.0239539,0.07155607,0.074604176,-0.06700991,0.066028275,0.012639775,-0.07911322,0.081255294,0.035943896,-0.06291688,0.0018975295,0.039694402,0.08288377,-0.09609781,-0.10277183,-0.06472224,-0.080386326,-0.024021285,-0.08294347,-0.003583193,-0.076368175,0.07374556,-0.020690804,-0.09713091,0.07548726,-0.09220624,-0.07844493,0.09844468,0.049858555,0.071306504,-0.03308074,0.07786252,-0.08770727,0.07548132,0.08219651,-0.07230903,-0.0107046,0.06209161,0.058518715,0.0908785,-0.05136388,-0.08620997,-0.016187388,0.038346834,-0.05955175,0.073934965,-0.07929224,-0.010405292,-0.004462156,0.071634635,0.08915689
0.019363089,-0.05371412,0.07493437,-0.028243989,-0.008991998,-0.08611461,0.09356377,0.017547047,0.0270444,-0.06513197,-0.053506237,-0.043003008,0.07060319,0.059520368,0.0912031,-0.041054603,0.027122587,-0.0068748896,-0.094188385,-0.04591071,0.0324568,-0.06870133,-0.0227096,0.042188663,-0.006337254,0.06852984,-0.08861473,-0.012772806,0.08164002,0.069049686,0.08972998,-0.091230325,0.025714463,0.035130274,0.0010694591,0.063095935,0.000366105,0.012252,0.047241405,-0.082379185,0.06560312,0.012590155,-0.05509484,-0.015165949,0.048506826,0.008729471,-0.02570628,0.0859121,-0.07636949,-0.0069551,0.06917282,0.00208464,0.0020280378,-0.08065154,0.049669486,0.08990919,0.029175462,0.007964487,0.056733776,0.09337222,-0.10747561,-0.084751956,-0.073208004,-0.07638781
-0.02348114,-0.06584327,-0.06039302,-0.057918254,0.03947947,-0.06068133,-0.046621885,0.095497504,-0.089374624,-0.044552695,0.01591733,-0.039745092,0.09422026,0.07539429,-0.08070047,-0.0027284313,-0.07838515,-0.030507714,0.027276,-0.08772183,-0.036824524,0.09866348,-0.05531696,-0.088624306,-0.011853319,-0.006209595,-0.052780226,-0.084937654,-0.06699915,0.06714911,-0.008652592,-0.08893588,-0.08791378,-0.052007515,-0.073475294,-0.063689165,-0.040808532,0.062247183,0.058867335,0.05656073,-0.08377531,-0.005922362,0.08687259,-0.0017364641,0.055401564,-0.067932375,-0.09619051,0.09283866,0.017093232,0.011699213,-0.018766342,-0.011105087,0.003109376,0.06087712,-0.069845036,-0.0097202165,-0.068320565,0.026355026,-0.082358226,-0.02305822,0.019115014,0.019922225,0.085047714,0.010462387
0.08465969,0.07836561,-0.07106505,0.064861886,0.016541174,0.0810831,-0.04229928,0.06945705,-0.023333365,-0.07592088,0.08942584,-0.08847671,-0.03874714,-0.011747428,0.09421147,0.08315392,0.028516674,0.01327313,0.07389137,0.0014232863,0.07157981,-0.0849716,-0.096472636,0.0586902,0.02948372,0.077180676,0.07937754,0.018410811,0.026555054,-0.09291156,0.019869775,0.079965286,0.004632271,0.094938435,-0.08446729,-0.09569543,-0.06840783,-0.063748136,-0.050430313,0.003515027,0.080697306,0.0025758897,0.087324314,-0.03282337,0.09488267,-0.069904685,0.024460698,-0.09466965,-0.06634724,-0.06058873,-0.004815468,0.07685043,0.01375605,0.02179506,-0.08887887,0.08120049,0.06694381,0.020413022,0.056703378,-0.011339601,0.04553351,-0.05220298,-0.052649245,0.04090333
-0.02227959,0.064183354,0.04049146,-0.010973591,0.08716417,-0.037659828,-0.09155904,-0.0684341,-0.00631854,0.057986274,0.011932254,0.05507827,-0.0060679307,-0.08282665,0.09256662,0.06999462,0.0462425,-0.037803352,0.07524416,0.1003866,-0.027258324,0.062207714,-0.062289707,0.08215714,-0.0038386616,-0.062591806,-0.08210489,0.06535181,-0.090611644,-0.07532041,-0.042340428,-0.0063619064,0.029314427,-0.04037927,-0.09231907,-0.08130364,0.08780552,0.06859417,-0.0012669271,-0.02638004,0.060192436,0.044106614,0.030415181,-0.06914275,-0.062180754,0.06539589,-0.0841325,0.052014712,-0.03862591,0.057179645,0.055686492,-0.020857736,0.006913314,0.017193453,0.020610072,-0.05393603,-0.068326145,2.2340231e-05,-0.04240871,-0.03588791,-0.087154575,0.0018240933,0.060222805,-0.061553072
-0.094719045,-0.024682397,0.10512606,-0.054671243,-0.018995466,0.063891985,-0.025931822,-0.0057207095,0.093933895,-0.009928863,-0.02779897,0.062372215,0.035884477,-0.08448758,0.078261435,-0.020407988,-0.06282345,0.063029364,0.07265509,0.0784471,0.057761744,-0.06570683,0.08574609,-0.07427123,0.075357966,0.005289605,-0.012187807,0.005347862,0.03642358,-0.009802597,-0.03264134,-0.017245382,-0.018126613,-0.01621365,0.053282697,0.09054179,-0.07456156,0.008228913,-0.032307833,0.07469809,0.07930264,-0.069411576,-0.076951675,-0.09629708,0.022077672,-0.0040840367,-0.0064532175,0.0137727,-0.0013582375,0.10467984,0.05594584,0.07952391,-0.06850614,0.049646825,0.039179415,0.07587984,0.063052416,-0.0038150945,0.039372005,-0.02191985,0.031996164,-0.012406165,0.08849837,0.048731532
-8.961579e-05,-0.058514502,0.045951605,-0.08457137,-0.03095484,0.008329895,-0.0032433344,0.06034679,0.07251832,-0.079433,0.0800362,0.046923075,0.08287386,0.069669865,-0.08945099,-0.05901516,-0.060164325,0.0140530495,0.009844502,0.06846144,-0.0032892504,-0.070755936,0.0050318097,0.086867005,0.0831924,-0.09973001,0.05906884,0.04811339,0.054059185,-0.04967417,0.0005107026,0.030080428,-0.032688063,0.022913529,-0.06216028,0.09319766,0.029930737,-0.07476834,0.031345516,0.091199934,0.09288424,0.01363275,-0.00012824744,-0.104821004,0.05245289,0.042054307,-0.08933304,-0.073393695,0.08717939,0.050672777,-0.0006749735,0.07223375,0.051800113,0.04826307,0.071467094,-0.037641615,0.03618353,0.091662206,0.07347477,0.005456266,-0.09301464,0.062414788,-0.0985611,0.034082606
-0.0480266,-0.10456031,0.056059353,-0.10064951,-0.011544981,-0.02236913,0.010714111,0.07224812,0.09325629,0.056210298,0.090935655,-0.09910908,-0.072660364,0.07273415,-0.051068936,0.03069682,-0.070891656,0.00075514073,-0.05903995,-0.04926094,-0.070137054,0.07863377,-0.09098827,0.0029936412,0.02564921,-0.06963801,-0.08348193,0.06701904,-0.06271741,-0.08639942,0.0981552,0.044395976,0.06786774,0.011899315,0.096310966,0.07336233,-0.023243511,0.05337742,0.05564063,-0.08220453,-0.028779514,0.02225029,-0.025879513,-0.06713209,-0.07155185,0.06502889,-0.06063275,-0.062055565,-0.017426103,0.115621805,0.046455473,0.06769896,0.012432001,-0.00027536674,-0.091362596,-0.06436196,-0.0589332,0.03956583,-0.08262235,-0.054327853,0.027286459,0.06290069,-0.06587589,-0.00072865805
0.063223474,0.07586581,-0.0014645016,0.04149528,0.018593132,0.00040492584,-0.10099474,0.09541989,-0.097548634,0.047815476,0.008928431,0.04628403,0.08341114,-0.08383079,-0.096083134,0.013398094,0.000956138,0.083176106,-0.08423525,-0.043246392,-0.0030163077,0.071810454,-0.01057943,-0.092156455,-0.09100675,0.10010758,0.06338463,0.042210426,0.013581389,0.0042916383,0.029560244,-0.03185002,-0.050865706,-0.010951697,-0.03960907,-0.07710693,0.08655159,0.066976026,-0.08472731,0.029329972,0.047549967,-0.11118941,0.04492371,0.093073495,-0.06466156,0.060763195,0.087798186,-0.08965715,-0.04947118,-0.05692885,0.056697894,0.06295842,0.035468336,-0.054256167,0.09606163,-0.0620782,0.09069646,-0.07992834,-0.05778816,0.08976781,0.007902193,0.041585986,0.08037428,0.04730668
0.10285494,-0.08719301,0.0053306064,0.0075919926,-0.08102006,-0.038278174,0.080222115,-0.003843586,-0.02403562,-0.09873185,0.0129691595,-0.07987051,0.07083801,-0.089717194,-0.005447236,-0.048803374,0.042504486,-0.07938656,0.067031525,-0.08436642,-0.0040144967,-0.052495893,-0.0018723023,0.08706239,0.023820782,-0.08510368,-0.0036459526,0.088800535,-0.08508835,-0.092309296,0.053247023,-0.08937617,-0.09306976,-0.032242306,-0.07139903,-0.07207755,0.04048336,0.017004618,0.02346828,0.06926292,0.0068623074,0.07101843,-0.016670035,-0.079390526,-0.044746716,-0.094194494,0.052788813,0.032031618,-0.05504085,0.082588516,-0.006448014,0.062391132,-0.06616195,0.011966102,-0.008099867,0.0062243585,-0.06295632,0.05437703,-0.05275115,-0.09887796,0.055603717,-0.08499861,-0.054002687,0.060573537
0.016501093,-0.039477628,-0.02438857,-0.029470323,-0.018080194,0.08278062,-0.06859683,-0.00817451,0.01068233,0.07379643,-0.0111437505,0.007396186,-0.01655375,0.07570806,0.032075956,0.012170124,-0.0800893,0.04467799,-0.049761556,0.07565544,0.082037896,0.07964723,-0.026479008,0.079732016,0.009328037,0.016958833,-0.08091814,0.0479546,0.034339853,0.04912209,-0.042337183,0.0136998575,-0.018857036,-0.010097729,-0.06736838,-0.064352475,-0.04020298,0.042439487,-0.050981496,0.035120077,0.054979306,-0.01191727,0.07009304,0.010368097,-0.0015315596,-0.011818358,-0.054121092,0.025537608,0.047884036,0.00715559,-0.019332021,0.06307485,-0.07710728,-0.07877504,0.04905242,-0.027162328,0.049046725,-0.034150008,-0.05776493,-0.07269214,-0.052360084,-0.020488271,-0.08115923,-0.0601
0.054803513,-0.017589545,0.05173541,0.01153631,0.020938687,-0.049153656,-0.094869256,0.07324593,-0.08948708,-0.09596654,0.011829489,-0.058455348,0.06279591,-0.09961661,0.023183798,-0.0030855772,0.015075182,-0.053728312,-0.08770707,-0.05955109,-0.0018577066,-0.06276606,-0.0652689,0.06471214,0.007994488,0.0247775,-0.010203632,-0.08226116,0.09385374,0.08089603,-0.04902789,0.059724994,0.049093947,0.0104514025,0.02047162,0.060218144,-0.09299971,-0.09073156,0.095137745,0.0065748664,-0.052705705,0.0605588,0.022771435,0.006243503,0.077741735,-0.071851805,0.082901664,0.02220837,-0.016883085,0.06085161,-0.03795085,0.016239155,0.08187855,-0.051038276,-0.0513382,0.082152724,0.08174726,0.09510462,0.061334115,-0.0012072365,-0.0254577,0.012833694,0.07666692,-0.060872857
-0.09172728,0.006997699,0.069976285,0.068972945,-0.09014488,-0.07876735,0.057509482,0.044613495,0.058800276,0.08111223,0.058873784,0.05996647,0.041069306,-0.094447374,0.0749993,0.045717116,-0.02813026,0.07896424,0.06345964,0.09662889,0.08710684,0.017647576,-0.094740525,0.055869546,0.08831366,-0.0049172016,-0.023654012,-0.030258954,0.078417346,0.06214318,0.051110446,0.041605897,0.015055473,0.019831752,0.10664467,-0.07682346,0.0021654465,0.06307628,0.05534668,-0.0684897,-0.009379648,-0.072563305,-0.07192051,-0.088662535,-0.012938232,0.078192696,0.049830064,-0.05408454,0.066615984,0.010768039,0.09832617,-0.08995411,0.07321182,-0.020058008,0.061028697,0.07149553,0.0085748695,-0.066894315,0.01918962,0.08987891,-0.10487245,0.06900389,0.09040115,0.01586958
0.0635029,0.0069172,-0.017637659,-0.09318303,-0.099388026,-0.00073002384,-0.102706,-0.08043252,0.06971879,0.05204596,-0.05640571,0.07254261,-0.07150517,0.05969915,-0.069944166,0.061524253,0.011193939,0.007211947,-0.060250826,-0.100616924,0.06033996,0.0026772835,-0.075543664,-0.0014983611,-0.06309668,0.007589182,-0.052794613,-0.056469094,-0.088382125,-0.06758721,0.020287197,-0.054682802,0.09785467,0.09988233,0.09196154,-0.027663343,-0.0029076273,-0.024923539,0.024781931,0.08412872,-0.082020864,-0.011887828,0.0478585,-0.010733324,-0.023767317,0.061466545,-0.007815408,-0.063332304,-0.043370973,0.042350627,-0.08486917,0.09050737,-0.019032339,0.06657822,0.09684218,-0.059439857,-0.025879908,-0.07273975,-0.08225406,0.03536961,0.015501755,-0.014310134,-0.035775512,0.094844185
-0.062903166,-0.07072202,0.06092601,-0.0079619875,-0.0763239,0.0017811623,0.091483355,-0.059677005,-0.009867935,-0.083888665,0.04414809,-0.05714533,0.028947573,0.032273836,-0.0052882233,0.055620153,0.037459794,0.004075765,-0.009709645,-0.07117036,-0.05463362,-0.0036426373,0.06204394,0.003125025,-0.09301719,-0.08172796,-0.035270337,0.08898058,0.09291407,-0.03982508,-0.0075019365,-0.0044225263,-0.053720832,-0.075318605,0.06478426,0.015611073,-0.05627245,0.07022716,-0.048119497,-0.045821417,-0.061636195,0.05613357,0.045724872,0.006309092,0.012714327,-0.08525265,-0.046492133,-0.017279154,-0.07329649,-0.007465823,-0.026229678,-0.069586754,-0.034797583,-0.011882418,-0.003948103,-0.021730015,0.016839975,0.013146552,-0.08528377,0.08120316,0.091680594,-0.049096644,0.072753355,-0.08128632
-0.07178803,-0.014262842,-0.069505885,0.102851816,-0.009704613,0.0024733231,0.067417964,-0.062381037,0.028105497,0.056176048,-0.044919264,0.0079580005,-0.07080236,0.0019461744,-0.035235345,-0.030741941,-0.06825398,0.01670837,-0.059592165,0.040863123,-0.044227563,0.06695721,0.013979143,-0.013420671,-0.07428163,0.0071096933,-0.08961237,-0.054142065,-0.103264965,0.088795595,0.09264526,-0.056745812,-0.02357999,-0.022482662,-0.09227355,0.051749945,-0.010299028,0.018617604,-0.00822329,-0.05346018,-0.024783142,0.00865627,-0.033608302,-0.07233045,0.058500107,0.05356863,-0.020804508,-0.002202431,-0.018656956,-0.065879025,0.0831496,0.03840162,0.05760109,0.09028098,0.09912563,0.071244314,0.052367266,-0.07664906,-0.08590603,0.06465204,0.004871508,-0.08541203,0.0069893743,0.01601271
-0.092084765,0.076068155,-0.031427104,0.04045798,-0.023521628,0.050516337,-0.039777458,0.00069202203,0.09467286,-0.06485873,-0.07516915,-0.082691975,-0.05040883,-0.08514065,0.00787201,-0.0013445629,0.01875708,0.07342515,0.019136589,-0.048329048,-0.007351517,-0.06770807,-0.04045814,0.058044035,-0.0030687829,-0.050449338,-0.010925834,-0.017450562,0.05998076,-0.08014366,-0.00085594394,-0.07577127,-0.08136184,0.10062073,-0.006804886,0.06948473,0.10159269,-0.060655832,-0.0676626,-0.0091596665,-0.007709734,0.055815104,0.07757789,-0.09588828,-0.050686542,0.010368667,0.005927968,-0.054380003,-0.056694046,-0.031116787,-0.056983028,0.0024046977,0.07996017,0.09256531,-0.051417943,0.032401294,-0.06071501,0.09458429,0.066747084,-0.0076371096,-0.055003565,0.07084138,0.056171738,-0.01890708
